"","stock.id","species","stock","region","sub.region","GOA","brood.yr","spawners","recruits","use","recruits.2","recruits.3","recruits.4","recruits.5","recruits.6","age","entry.yr","ln.rs","long","lat","loc.sst","w.sst.1","w.sst.2","our.region","npgo2","npgo","pdo2","pdo"
"1",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,1968,13200,102452,1,NA,37698,58088,6666,0,"data",1969,2.04917756661995,123.9575,46.3733,-0.686952930848641,-0.192831234226249,-0.795923555505057,"South",-0.496362019,-1.024795896,-0.052,-0.884
"2",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,1969,33900,49558,1,NA,17844,30950,764,0,"data",1970,0.379728686435146,123.9575,46.3733,-1.85906932220132,-1.39901587678386,-0.464663045326708,"South",0.0186527205,0.032071858,-0.319,0.78
"3",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,1970,23100,32832,1,NA,9999,22833,0,0,"data",1971,0.351571032020556,123.9575,46.3733,-0.466180488355104,0.469689786130449,-0.342892319548667,"South",-0.14523852,0.005233583,-1.612,-1.418
"4",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,1971,37600,28026,1,NA,21350,6531,145,0,"data",1972,-0.293871399647823,123.9575,46.3733,-0.46768658737628,-1.15547442522778,-1.59162935102058,"South",-0.3421108,-0.295710623,-1.036,-1.806
"5",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,1972,22400,70219,1,NA,27309,42910,0,0,"data",1973,1.1425579708209,123.9575,46.3733,-1.44452295898688,-2.02778427681338,-1.43667926356266,"South",-0.313227463,-0.388510977,-0.767,-0.266
"6",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,1973,14500,10956,1,NA,5213,5743,0,0,"data",1974,-0.280261398025697,123.9575,46.3733,-0.430518579497984,-0.845574250311942,-1.17102599650106,"South",0.1908359155,-0.237943949,-0.809,-1.268
"7",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,1974,12200,82709,1,NA,42118,39691,900,0,"data",1975,1.91389247145505,123.9575,46.3733,-1.26727696835454,-1.49647774269017,-0.871924875491073,"South",0.93921303,0.61961578,-0.939,-0.35
"8",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,1975,12600,5129,1,NA,3405,1724,0,0,"data",1976,-0.898786105550301,123.9575,46.3733,-0.621715765267961,-0.247372008291975,-0.729622270861904,"South",1.41536357,1.25881028,-0.169,-1.528
"9",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,1976,16500,37755,1,NA,4873,30564,2318,0,"data",1977,0.827757536348854,123.9575,46.3733,-0.39682622936611,-1.21187253343183,-0.00512505801335622,"South",1.32380542,1.57191686,0.767,1.19
"10",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,1977,40200,60288,1,NA,34327,25422,539,0,"data",1978,0.405266083328922,123.9575,46.3733,-0.432536102946154,1.20162241740512,0.677539431328524,"South",0.262731659,1.07569398,-0.039,0.344
"11",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,1978,18900,157305,1,NA,12813,118125,26367,0,"data",1979,2.11902467388888,123.9575,46.3733,0.774527824246568,0.153456445251926,-0.313089652495154,"South",-0.856092138,-0.550230662,0.025,-0.422
"12",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,1979,6915,40605,1,NA,16028,22688,1889,0,"data",1980,1.77019824661765,123.9575,46.3733,-1.20467357127897,-0.779635750242234,-0.344919434401912,"South",-0.823966005,-1.161953614,0.567,0.472
"13",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,1980,37300,49594,1,NA,19077,29957,560,0,"data",1981,0.284876532021989,123.9575,46.3733,-0.481654757625814,0.0897968814384097,0.370842160175704,"South",-0.284655343,-0.485978396,0.551,0.662
"14",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,1981,22120,56762,1,NA,33018,22901,843,0,"data",1982,0.942384911098679,123.9575,46.3733,-0.407943762216129,0.651887438912999,0.177651703832671,"South",-0.000825666000000003,-0.08333229,0.602,0.44
"15",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,1982,66889,112546,1,NA,46572,59328,6646,0,"data",1983,0.520327497860292,123.9575,46.3733,0.96452503776095,-0.296584031247657,0.0412192575879472,"South",0.119633917,0.081680958,1.101,0.764
"16",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,1983,20871,41943,1,NA,4668,30502,6773,0,"data",1984,0.697950918064183,123.9575,46.3733,-0.256472792730722,0.379022546423552,0.369353530984145,"South",0.239340204,0.157586876,1.15,1.438
"17",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,1984,42635,250649,1,NA,59165,173340,18144,0,"data",1985,1.77137804188057,123.9575,46.3733,-0.680488517277921,0.359684515544738,-0.0966492175057407,"South",-0.455315577,0.321093532,0.885,0.862
"18",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,1985,52703,16457,1,NA,2746,12155,1556,0,"data",1986,-1.16392146131005,123.9575,46.3733,-0.805975504724128,-0.55298295055622,-0.673153596746119,"South",-0.537648356,-1.231724686,1.381,0.908
"19",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,1986,34040,34130,1,NA,4932,18420,10777.76,0,"data",1987,0.00264045921344232,123.9575,46.3733,-0.636981129781996,-0.793324242936019,0.0239271690151051,"South",0.486616328,0.156427974,1.56,1.854
"20",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,1987,31884,45389,1,NA,643,39742.99,5003,0,"data",1988,0.353165468375581,123.9575,46.3733,-0.874578114428629,0.841178580966229,0.695736307659983,"South",0.898568807,0.816804682,0.308,1.266
"21",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,1988,61947,136550,1,NA,16840.25,93055.8,26337.6,316.57,"data",1989,0.790411667167268,123.9575,46.3733,0.408396273456924,0.550294034353737,-0.129029516823506,"South",0.506979064,0.980332932,-0.553,-0.65
"22",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,1989,17056,21186,1,NA,2001.2,14485.68,4431.98,267.38,"data",1990,0.21683853819087,123.9575,46.3733,1.17854571225191,-0.808353068000749,-0.45461151024743,"South",-0.395936969,0.033625196,-1.015,-0.456
"23",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,1990,17762,26881,1,NA,3072.72,19310.77,4278.08,219.06,"data",1991,0.414358373507597,123.9575,46.3733,-0.449758447843101,-0.100869952494111,-0.312017520965212,"South",-0.52970458,-0.825499134,-0.633,-1.574
"24",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,1991,33959,22961,1,NA,7597.68,14705.9,657.18,0,"data",1992,-0.391356790092168,123.9575,46.3733,-0.0563732760723513,-0.523165089436313,0.155877804561086,"South",-1.101862623,-0.233910026,0.4,0.308
"25",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,1992,37068,27331,1,NA,7486.64,18839.16,1005,0,"data",1993,-0.304732474625832,123.9575,46.3733,0.192678427268815,0.834920698558485,0.548062862852192,"South",-2.0536766,-1.96981522,0.737,0.492
"26",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,1993,31017,26297,1,NA,2190.6,18090,6016.48,0,"data",1994,-0.165080577036311,123.9575,46.3733,1.08462393924436,0.261205027145898,0.57073627000467,"South",-1.750743963,-2.13753798,0.188,0.982
"27",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,1994,30526,78988,1,NA,14405,59412.74,5170.6,0,"data",1995,0.950717162702133,123.9575,46.3733,1.61917293793403,0.880267512863443,0.537933009955463,"South",-0.972205973,-1.363949946,-0.08,-0.606
"28",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,1995,24695,17741,1,NA,9776.78,7497.37,466.48,0,"data",1996,-0.330722448914077,123.9575,46.3733,-0.492095033907073,0.195598507047483,0.489466016433336,"South",-0.872874358,-0.580462,0.345,0.446
"29",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,1996,20011,49863,1,NA,13185.03,34053.04,2625.35,0,"data",1997,0.912997122397656,123.9575,46.3733,1.90438635345804,0.783333525819188,0.291443209883756,"South",-0.207043223,-1.165286716,0.741,0.244
"30",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,1997,33314,50376,1,NA,12128.48,30979.13,7267.92,0,"data",1998,0.413537142131526,123.9575,46.3733,0.572528847043111,-0.200447106051677,0.884888521630764,"South",1.060346525,0.75120027,0.392,1.238
"31",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,1998,65101,60487,1,NA,18902.52,39065.07,2519.22,0,"data",1999,-0.0735114441650722,123.9575,46.3733,-0.433114407935431,1.97022414931321,1.14641908288796,"South",1.48981569,1.36949278,-0.849,-0.454
"32",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,1999,24512,131968,1,NA,43607.52,74736.86,13623.96,0,"data",2000,1.68339667539626,123.9575,46.3733,0.541973125389585,0.322614016462724,0.0952684603335079,"South",2.04370374,1.6101386,-0.489,-1.244
"33",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,2000,40030,99668,1,NA,6717.92,86285.08,6438.39,226.62,"data",2001,0.912215489555032,123.9575,46.3733,-0.656640184585913,-0.132077095795709,-0.0428682546422235,"South",2.21101428,2.47726888,-0.166,0.266
"34",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,2001,29389,32968,1,NA,14759.29,17075.73,1133.1,0,"data",2002,0.114916939363192,123.9575,46.3733,-0.253229614395895,0.0463405865112615,-0.31660970616004,"South",1.847202098,1.94475968,0.597,-0.598
"35",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,2002,59243,24678,1,NA,4758.81,18356.22,1562.94,0,"data",2003,-0.875735471099495,123.9575,46.3733,0.771016504425465,-0.679559998831343,0.335559109023755,"South",1.017340841,1.749644516,1.133,1.792
"36",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,2003,47347,17352,1,NA,2946.06,13545.48,860.65,0,"data",2004,-1.00379568612777,123.9575,46.3733,1.23010308822964,1.35067821687885,0.723631511905317,"South",-0.464171268,0.285037166,0.418,0.474
"37",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,2004,84021,13158,1,NA,2431.24,9344.2,1382.48,0,"data",2005,-1.85403682893471,123.9575,46.3733,0.00769432910251919,0.0965848069317813,0.25756792682784,"South",-1.140549426,-1.213379702,0.225,0.362
"38",301,"Chum","Willapa Bay","Outside WA","Outside WA",0,2005,11924,8486,1,NA,2090.15,5875.54,520.4,0,"data",2006,-0.340135429035692,123.9575,46.3733,-0.390320965674743,0.418551046723898,0.427469317392637,"South",-0.758846913,-1.06771915,0.005,0.088
"39",302,"Chum","Grays Harbour","Outside WA","Outside WA",0,1969,11150,46156,1,NA,14133,30493,1530,0,"data",1970,1.42058746542629,124.0497,46.95083,-1.8394084494294,-1.39901587678386,-0.464663045326708,"South",0.0186527205,0.032071858,-0.319,0.78
"40",302,"Chum","Grays Harbour","Outside WA","Outside WA",0,1970,15700,39290,1,NA,13211,25666,413,0,"data",1971,0.917309321216106,124.0497,46.95083,-0.505485628275896,0.469689786130449,-0.342892319548667,"South",-0.14523852,0.005233583,-1.612,-1.418
"41",302,"Chum","Grays Harbour","Outside WA","Outside WA",0,1971,10250,16839,1,NA,11054,5785,0,0,"data",1972,0.496419919043755,124.0497,46.95083,-0.476554734428506,-1.15547442522778,-1.59162935102058,"South",-0.3421108,-0.295710623,-1.036,-1.806
"42",302,"Chum","Grays Harbour","Outside WA","Outside WA",0,1972,8000,48667,1,NA,18110,29710,847,0,"data",1973,1.805559640652,124.0497,46.95083,-1.44270260024565,-2.02778427681338,-1.43667926356266,"South",-0.313227463,-0.388510977,-0.767,-0.266
"43",302,"Chum","Grays Harbour","Outside WA","Outside WA",0,1973,12350,7510,1,NA,3486,3786,238,0,"data",1974,-0.497420597297943,124.0497,46.95083,-0.446660810850116,-0.845574250311942,-1.17102599650106,"South",0.1908359155,-0.237943949,-0.809,-1.268
"44",302,"Chum","Grays Harbour","Outside WA","Outside WA",0,1974,8300,43044,1,NA,18882,24162,NA,0,"data",1975,1.64596733353559,124.0497,46.95083,-1.28435922702325,-1.49647774269017,-0.871924875491073,"South",0.93921303,0.61961578,-0.939,-0.35
"45",302,"Chum","Grays Harbour","Outside WA","Outside WA",0,1975,11750,2178,1,NA,2036,NA,142,0,"data",1976,-1.6854462160794,124.0497,46.95083,-0.688619301275959,-0.247372008291975,-0.729622270861904,"South",1.41536357,1.25881028,-0.169,-1.528
"46",302,"Chum","Grays Harbour","Outside WA","Outside WA",0,1976,11650,22333,1,NA,NA,21352,981,0,"data",1977,0.650759225226628,124.0497,46.95083,-0.401781565226606,-1.21187253343183,-0.00512505801335622,"South",1.32380542,1.57191686,0.767,1.19
"47",302,"Chum","Grays Harbour","Outside WA","Outside WA",0,1977,21000,56898,1,NA,25955,26482,4461,0,"data",1978,0.996737753406222,124.0497,46.95083,-0.41206882874986,1.20162241740512,0.677539431328524,"South",0.262731659,1.07569398,-0.039,0.344
"48",302,"Chum","Grays Harbour","Outside WA","Outside WA",0,1978,11000,100065,1,NA,10261,80018,9786,0,"data",1979,2.20792470203122,124.0497,46.95083,0.731608404179387,0.153456445251926,-0.313089652495154,"South",-0.856092138,-0.550230662,0.025,-0.422
"49",302,"Chum","Grays Harbour","Outside WA","Outside WA",0,1980,24700,32665,1,NA,19339,13102,224,0,"data",1981,0.279500924658782,124.0497,46.95083,-0.441921875841999,0.0897968814384097,0.370842160175704,"South",-0.284655343,-0.485978396,0.551,0.662
"50",302,"Chum","Grays Harbour","Outside WA","Outside WA",0,1981,18050,56232,1,NA,33222,20394,2616,0,"data",1982,1.13634030509471,124.0497,46.95083,-0.450990231550776,0.651887438912999,0.177651703832671,"South",-0.000825666000000003,-0.08333229,0.602,0.44
"51",302,"Chum","Grays Harbour","Outside WA","Outside WA",0,1982,35100,75031,1,NA,24204,47777,3050,0,"data",1983,0.759700230999133,124.0497,46.95083,0.894726465528579,-0.296584031247657,0.0412192575879472,"South",0.119633917,0.081680958,1.101,0.764
"52",302,"Chum","Grays Harbour","Outside WA","Outside WA",0,1983,21000,19314,1,NA,1936,15319,2059,0,"data",1984,-0.0836922161786969,124.0497,46.95083,-0.32842133405092,0.379022546423552,0.369353530984145,"South",0.239340204,0.157586876,1.15,1.438
"53",302,"Chum","Grays Harbour","Outside WA","Outside WA",0,1984,23700,193488,1,NA,49413,132735,11340,0,"data",1985,2.09974044690183,124.0497,46.95083,-0.711748076393347,0.359684515544738,-0.0966492175057407,"South",-0.455315577,0.321093532,0.885,0.862
"54",302,"Chum","Grays Harbour","Outside WA","Outside WA",0,1985,31300,10371,1,NA,2334,6780,1257,0,"data",1986,-1.10460464793851,124.0497,46.95083,-0.772304484581702,-0.55298295055622,-0.673153596746119,"South",-0.537648356,-1.231724686,1.381,0.908
"55",302,"Chum","Grays Harbour","Outside WA","Outside WA",0,1986,19550,13888,1,NA,994,9579,3315,0,"data",1987,-0.34195012851338,124.0497,46.95083,-0.687486985140031,-0.793324242936019,0.0239271690151051,"South",0.486616328,0.156427974,1.56,1.854
"56",302,"Chum","Grays Harbour","Outside WA","Outside WA",0,1987,9475,34257,1,NA,1697,29740,2820,0,"data",1988,1.28523417241913,124.0497,46.95083,-0.901923039881762,0.841178580966229,0.695736307659983,"South",0.898568807,0.816804682,0.308,1.266
"57",302,"Chum","Grays Harbour","Outside WA","Outside WA",0,1988,62175,108438,1,NA,12350,78550,17538,0,"data",1989,0.556225591392088,124.0497,46.95083,0.453551528952206,0.550294034353737,-0.129029516823506,"South",0.506979064,0.980332932,-0.553,-0.65
"58",302,"Chum","Grays Harbour","Outside WA","Outside WA",0,1989,9080,25044,1,NA,1576,16818,6650,0,"data",1990,1.01456008526986,124.0497,46.95083,1.24091111748556,-0.808353068000749,-0.45461151024743,"South",-0.395936969,0.033625196,-1.015,-0.456
"59",302,"Chum","Grays Harbour","Outside WA","Outside WA",0,1990,8972,24951,1,NA,3485,15804,5662,0,"data",1991,1.0228052848967,124.0497,46.95083,-0.383306591330617,-0.100869952494111,-0.312017520965212,"South",-0.52970458,-0.825499134,-0.633,-1.574
"60",302,"Chum","Grays Harbour","Outside WA","Outside WA",0,1991,17936,9412,1,NA,2605,6307,500,0,"data",1992,-0.644824395464688,124.0497,46.95083,-0.0272130532763135,-0.523165089436313,0.155877804561086,"South",-1.101862623,-0.233910026,0.4,0.308
"61",302,"Chum","Grays Harbour","Outside WA","Outside WA",0,1992,38300,21441,1,NA,8451,12676,314,0,"data",1993,-0.580144919280649,124.0497,46.95083,0.202311572513899,0.834920698558485,0.548062862852192,"South",-2.0536766,-1.96981522,0.737,0.492
"62",302,"Chum","Grays Harbour","Outside WA","Outside WA",0,1993,21059,18391,1,NA,2903,10770,4718,0,"data",1994,-0.135466607680797,124.0497,46.95083,1.10832660499136,0.261205027145898,0.57073627000467,"South",-1.750743963,-2.13753798,0.188,0.982
"63",302,"Chum","Grays Harbour","Outside WA","Outside WA",0,1994,24592,32484,1,NA,2549,26749,3185.7,0,"data",1995,0.278326473623924,124.0497,46.95083,1.57028633774752,0.880267512863443,0.537933009955463,"South",-0.972205973,-1.363949946,-0.08,-0.606
"64",302,"Chum","Grays Harbour","Outside WA","Outside WA",0,1995,12616,7539,1,NA,3790,3640.8,107.8,0,"data",1996,-0.514876302431172,124.0497,46.95083,-0.477662627129154,0.195598507047483,0.489466016433336,"South",-0.872874358,-0.580462,0.345,0.446
"65",302,"Chum","Grays Harbour","Outside WA","Outside WA",0,1996,12413,16322,1,NA,8495.2,6791.4,1035.64,0,"data",1997,0.27376958051324,124.0497,46.95083,1.86637856618756,0.783333525819188,0.291443209883756,"South",-0.207043223,-1.165286716,0.741,0.244
"66",302,"Chum","Grays Harbour","Outside WA","Outside WA",0,1997,13456,25762,1,NA,3880.8,16052.42,5828.4,0,"data",1998,0.649475434743304,124.0497,46.95083,0.60085854338805,-0.200447106051677,0.884888521630764,"South",1.060346525,0.75120027,0.392,1.238
"67",302,"Chum","Grays Harbour","Outside WA","Outside WA",0,1998,35188,36167,1,NA,8802.94,25904,1460.19,0,"data",1999,0.0274419854693656,124.0497,46.95083,-0.529698701225515,1.97022414931321,1.14641908288796,"South",1.48981569,1.36949278,-0.849,-0.454
"68",302,"Chum","Grays Harbour","Outside WA","Outside WA",0,1999,12260,81679,1,NA,33027.6,44292.43,4359.03,0,"data",2000,1.89645500037428,124.0497,46.95083,0.501524533291804,0.322614016462724,0.0952684603335079,"South",2.04370374,1.6101386,-0.489,-1.244
"69",302,"Chum","Grays Harbour","Outside WA","Outside WA",0,2000,8936,29121,1,NA,2920.38,23807.01,2393.64,0,"data",2001,1.1813715016313,124.0497,46.95083,-0.690760890078264,-0.132077095795709,-0.0428682546422235,"South",2.21101428,2.47726888,-0.166,0.266
"70",302,"Chum","Grays Harbour","Outside WA","Outside WA",0,2001,24898,22854,1,NA,5364.96,16157.07,1213.36,118.25,"data",2002,-0.0856613222350723,124.0497,46.95083,-0.229731929780421,0.0463405865112615,-0.31660970616004,"South",1.847202098,1.94475968,0.597,-0.598
"71",302,"Chum","Grays Harbour","Outside WA","Outside WA",0,2002,56175,16856,1,NA,1396.29,12740.28,2719.75,0,"data",2003,-1.2037651415695,124.0497,46.95083,0.768617670556527,-0.679559998831343,0.335559109023755,"South",1.017340841,1.749644516,1.133,1.792
"72",302,"Chum","Grays Harbour","Outside WA","Outside WA",0,2003,37947,9195,1,NA,1213.36,7568,413.9,0,"data",2004,-1.41753059127723,124.0497,46.95083,1.21650954167175,1.35067821687885,0.723631511905317,"South",-0.464171268,0.285037166,0.418,0.474
"73",302,"Chum","Grays Harbour","Outside WA","Outside WA",0,2004,17115,6434,1,NA,1537.25,4139,758.24,0,"data",2005,-0.978358843165314,124.0497,46.95083,0.0680808282253891,0.0965848069317813,0.25756792682784,"South",-1.140549426,-1.213379702,0.225,0.362
"74",302,"Chum","Grays Harbour","Outside WA","Outside WA",0,2005,13058,18156,1,NA,3725.1,12321.4,2109.45,0,"data",2006,0.329600111829777,124.0497,46.95083,-0.373378679362278,0.418551046723898,0.427469317392637,"South",-0.758846913,-1.06771915,0.005,0.088
"112",304,"Chum","S Sound Fall","Inside WA","Inside WA",0,1968,46975,327937,1,NA,77278,239838,10821,NA,"data",1969,1.94320597146547,122.835,47.042,-0.686952930848641,-0.192831234226249,-0.795923555505057,"South",-0.496362019,-1.024795896,-0.052,-0.884
"113",304,"Chum","S Sound Fall","Inside WA","Inside WA",0,1969,35602,151088,1,NA,35500,109917,5671,NA,"data",1970,1.44546063246547,122.835,47.042,-1.85906932220132,-1.39901587678386,-0.464663045326708,"South",0.0186527205,0.032071858,-0.319,0.78
"114",304,"Chum","S Sound Fall","Inside WA","Inside WA",0,1970,41655,177181,1,NA,69102,107058,1021,NA,"data",1971,1.44775039951896,122.835,47.042,-0.466180488355104,0.469689786130449,-0.342892319548667,"South",-0.14523852,0.005233583,-1.612,-1.418
"115",304,"Chum","S Sound Fall","Inside WA","Inside WA",0,1971,43698,101659,1,NA,59114,42049,496,NA,"data",1972,0.844321740795939,122.835,47.042,-0.46768658737628,-1.15547442522778,-1.59162935102058,"South",-0.3421108,-0.295710623,-1.036,-1.806
"116",304,"Chum","S Sound Fall","Inside WA","Inside WA",0,1972,65211,101964,1,NA,17000,83024,1940,NA,"data",1973,0.446991643450567,122.835,47.042,-1.44452295898688,-2.02778427681338,-1.43667926356266,"South",-0.313227463,-0.388510977,-0.767,-0.266
"117",304,"Chum","S Sound Fall","Inside WA","Inside WA",0,1973,55301,293524,1,NA,164313,127418,1793,NA,"data",1974,1.66916841609821,122.835,47.042,-0.430518579497984,-0.845574250311942,-1.17102599650106,"South",0.1908359155,-0.237943949,-0.809,-1.268
"118",304,"Chum","S Sound Fall","Inside WA","Inside WA",0,1974,99537,296198,1,NA,86024,208567,1607,NA,"data",1975,1.09049871527794,122.835,47.042,-1.26727696835454,-1.49647774269017,-0.871924875491073,"South",0.93921303,0.61961578,-0.939,-0.35
"119",304,"Chum","S Sound Fall","Inside WA","Inside WA",0,1975,31104,100749,1,NA,88447,11438,864,NA,"data",1976,1.17529584694119,122.835,47.042,-0.621715765267961,-0.247372008291975,-0.729622270861904,"South",1.41536357,1.25881028,-0.169,-1.528
"120",304,"Chum","S Sound Fall","Inside WA","Inside WA",0,1976,53313,62192,1,NA,13607,47504,1081,NA,"data",1977,0.154046170238408,122.835,47.042,-0.39682622936611,-1.21187253343183,-0.00512505801335622,"South",1.32380542,1.57191686,0.767,1.19
"121",304,"Chum","S Sound Fall","Inside WA","Inside WA",0,1977,54084,379119,1,NA,239824,134345,4950,NA,"data",1978,1.94731174647207,122.835,47.042,-0.432536102946154,1.20162241740512,0.677539431328524,"South",0.262731659,1.07569398,-0.039,0.344
"122",304,"Chum","S Sound Fall","Inside WA","Inside WA",0,1978,105465,107106,1,NA,18839,79602,8665,NA,"data",1979,0.0154398539742358,122.835,47.042,0.774527824246568,0.153456445251926,-0.313089652495154,"South",-0.856092138,-0.550230662,0.025,-0.422
"123",304,"Chum","S Sound Fall","Inside WA","Inside WA",0,1979,18750,233700,1,NA,113463,114291,5946,NA,"data",1980,2.52284448912839,122.835,47.042,-1.20467357127897,-0.779635750242234,-0.344919434401912,"South",-0.823966005,-1.161953614,0.567,0.472
"124",304,"Chum","S Sound Fall","Inside WA","Inside WA",0,1980,85454,102442,1,NA,14304,84392,3746,NA,"data",1981,0.181318565297741,122.835,47.042,-0.481654757625814,0.0897968814384097,0.370842160175704,"South",-0.284655343,-0.485978396,0.551,0.662
"125",304,"Chum","S Sound Fall","Inside WA","Inside WA",0,1981,43268,313764,1,NA,138367,165588,9809,NA,"data",1982,1.98122777919638,122.835,47.042,-0.407943762216129,0.651887438912999,0.177651703832671,"South",-0.000825666000000003,-0.08333229,0.602,0.44
"126",304,"Chum","S Sound Fall","Inside WA","Inside WA",0,1982,31149,212998,1,NA,80172,121386,11440,NA,"data",1983,1.92250063400455,122.835,47.042,0.96452503776095,-0.296584031247657,0.0412192575879472,"South",0.119633917,0.081680958,1.101,0.764
"127",304,"Chum","S Sound Fall","Inside WA","Inside WA",0,1983,36686,237140,1,NA,43965,179339,13836,NA,"data",1984,1.86625547313777,122.835,47.042,-0.256472792730722,0.379022546423552,0.369353530984145,"South",0.239340204,0.157586876,1.15,1.438
"128",304,"Chum","S Sound Fall","Inside WA","Inside WA",0,1984,73317,452560,1,NA,145692,294672,12196,NA,"data",1985,1.82012784543078,122.835,47.042,-0.680488517277921,0.359684515544738,-0.0966492175057407,"South",-0.455315577,0.321093532,0.885,0.862
"129",304,"Chum","S Sound Fall","Inside WA","Inside WA",0,1985,99351,176063,1,NA,65067,95916,15080,NA,"data",1986,0.572182851160728,122.835,47.042,-0.805975504724128,-0.55298295055622,-0.673153596746119,"South",-0.537648356,-1.231724686,1.381,0.908
"130",304,"Chum","S Sound Fall","Inside WA","Inside WA",0,1986,89809,325907,1,NA,42612,259483,23812,NA,"data",1987,1.28892687159079,122.835,47.042,-0.636981129781996,-0.793324242936019,0.0239271690151051,"South",0.486616328,0.156427974,1.56,1.854
"131",304,"Chum","S Sound Fall","Inside WA","Inside WA",0,1987,153538,144860,1,NA,9958,117487,17415,NA,"data",1988,-0.0581803346261505,122.835,47.042,-0.874578114428629,0.841178580966229,0.695736307659983,"South",0.898568807,0.816804682,0.308,1.266
"132",304,"Chum","S Sound Fall","Inside WA","Inside WA",0,1988,93893,520249,1,NA,83117,384438,52694,NA,"data",1989,1.7121517070745,122.835,47.042,0.408396273456924,0.550294034353737,-0.129029516823506,"South",0.506979064,0.980332932,-0.553,-0.65
"133",304,"Chum","S Sound Fall","Inside WA","Inside WA",0,1989,47908,158982,1,NA,33089,111806,14087,NA,"data",1990,1.19950848317934,122.835,47.042,1.17854571225191,-0.808353068000749,-0.45461151024743,"South",-0.395936969,0.033625196,-1.015,-0.456
"134",304,"Chum","S Sound Fall","Inside WA","Inside WA",0,1990,106807,529139,1,NA,172944,327750,28445,NA,"data",1991,1.60022768981794,122.835,47.042,-0.449758447843101,-0.100869952494111,-0.312017520965212,"South",-0.52970458,-0.825499134,-0.633,-1.574
"135",304,"Chum","S Sound Fall","Inside WA","Inside WA",0,1991,82943,193974,1,NA,127719,63323,2932,NA,"data",1992,0.84957050457329,122.835,47.042,-0.0563732760723513,-0.523165089436313,0.155877804561086,"South",-1.101862623,-0.233910026,0.4,0.308
"136",304,"Chum","S Sound Fall","Inside WA","Inside WA",0,1992,138805,735924,1,NA,247197,469115,19612,NA,"data",1993,1.6680567820489,122.835,47.042,0.192678427268815,0.834920698558485,0.548062862852192,"South",-2.0536766,-1.96981522,0.737,0.492
"137",304,"Chum","S Sound Fall","Inside WA","Inside WA",0,1993,133691,133065,1,NA,71540,53363,8162,NA,"data",1994,-0.00469343631742031,122.835,47.042,1.08462393924436,0.261205027145898,0.57073627000467,"South",-1.750743963,-2.13753798,0.188,0.982
"138",304,"Chum","S Sound Fall","Inside WA","Inside WA",0,1994,237123,299491,1,NA,35424,256441,7626,NA,"data",1995,0.233505373170968,122.835,47.042,1.61917293793403,0.880267512863443,0.537933009955463,"South",-0.972205973,-1.363949946,-0.08,-0.606
"139",304,"Chum","S Sound Fall","Inside WA","Inside WA",0,1995,200592,457066,1,NA,317328,137516,2222,NA,"data",1996,0.823554806224243,122.835,47.042,-0.492095033907073,0.195598507047483,0.489466016433336,"South",-0.872874358,-0.580462,0.345,0.446
"140",304,"Chum","S Sound Fall","Inside WA","Inside WA",0,1996,329074,263613,1,NA,71771,176590,15252,NA,"data",1997,-0.221800530926422,122.835,47.042,1.90438635345804,0.783333525819188,0.291443209883756,"South",-0.207043223,-1.165286716,0.741,0.244
"141",304,"Chum","S Sound Fall","Inside WA","Inside WA",0,1997,69872,395768,1,NA,41769,324492,29507,NA,"data",1998,1.73416318424322,122.835,47.042,0.572528847043111,-0.200447106051677,0.884888521630764,"South",1.060346525,0.75120027,0.392,1.238
