"","stock.id","species","even.odd","stock","full.stock","GOA","region","sub.region","brood.yr","spawners","recruits","use","entry.yr","ln.rs","long","lat","loc.sst","w.sst.1","w.sst.2","our.region","npgo2","npgo","pdo2","pdo"
"229",209,"Pink","O","BC South (no Fraser)","BC South (no Fraser).O",0,"BC South","BC South",1985,942297,947566,1,1986,0.00557608001454647,125.2008,50.28778,0.0129477636548179,-0.55298295055622,-0.673153596746119,"South",-0.537648356,-1.231724686,1.381,0.908
"230",209,"Pink","E","BC South (no Fraser)","BC South (no Fraser).E",0,"BC South","BC South",1986,1358698,2868493,1,1987,0.747259916505235,125.2008,50.28778,0.32995574016852,-0.793324242936019,0.0239271690151051,"South",0.486616328,0.156427974,1.56,1.854
"231",209,"Pink","O","BC South (no Fraser)","BC South (no Fraser).O",0,"BC South","BC South",1987,470566,1626840,1,1988,1.24045853638986,125.2008,50.28778,0.0708125638747981,0.841178580966229,0.695736307659983,"South",0.898568807,0.816804682,0.308,1.266
"232",209,"Pink","E","BC South (no Fraser)","BC South (no Fraser).E",0,"BC South","BC South",1988,1874016,7518783,1,1989,1.389320568092,125.2008,50.28778,-0.0778021637876792,0.550294034353737,-0.129029516823506,"South",0.506979064,0.980332932,-0.553,-0.65
"233",209,"Pink","O","BC South (no Fraser)","BC South (no Fraser).O",0,"BC South","BC South",1989,448840,809628,1,1990,0.589908406118726,125.2008,50.28778,0.172055400222358,-0.808353068000749,-0.45461151024743,"South",-0.395936969,0.033625196,-1.015,-0.456
"234",209,"Pink","E","BC South (no Fraser)","BC South (no Fraser).E",0,"BC South","BC South",1990,3465219,3597871,1,1991,0.0375664475259763,125.2008,50.28778,-0.431761298566138,-0.100869952494111,-0.312017520965212,"South",-0.52970458,-0.825499134,-0.633,-1.574
"235",209,"Pink","O","BC South (no Fraser)","BC South (no Fraser).O",0,"BC South","BC South",1991,419862,1387174,1,1992,1.19509777720197,125.2008,50.28778,1.60061782044263,-0.523165089436313,0.155877804561086,"South",-1.101862623,-0.233910026,0.4,0.308
"236",209,"Pink","E","BC South (no Fraser)","BC South (no Fraser).E",0,"BC South","BC South",1992,2375842,1504524,1,1993,-0.456875331868491,125.2008,50.28778,1.02318988217115,0.834920698558485,0.548062862852192,"South",-2.0536766,-1.96981522,0.737,0.492
"237",209,"Pink","O","BC South (no Fraser)","BC South (no Fraser).O",0,"BC South","BC South",1993,668427,461637,1,1994,-0.37014832291768,125.2008,50.28778,0.738577341773559,0.261205027145898,0.57073627000467,"South",-1.750743963,-2.13753798,0.188,0.982
"238",209,"Pink","E","BC South (no Fraser)","BC South (no Fraser).E",0,"BC South","BC South",1994,1263668,2554228,1,1995,0.703731422360378,125.2008,50.28778,1.22093429951811,0.880267512863443,0.537933009955463,"South",-0.972205973,-1.363949946,-0.08,-0.606
"239",209,"Pink","O","BC South (no Fraser)","BC South (no Fraser).O",0,"BC South","BC South",1995,305978,639179,1,1996,0.736671336402472,125.2008,50.28778,0.0516812068358854,0.195598507047483,0.489466016433336,"South",-0.872874358,-0.580462,0.345,0.446
"240",209,"Pink","E","BC South (no Fraser)","BC South (no Fraser).E",0,"BC South","BC South",1996,2476033,2319421,1,1997,-0.0653400971166524,125.2008,50.28778,0.973439835557739,0.783333525819188,0.291443209883756,"South",-0.207043223,-1.165286716,0.741,0.244
"241",209,"Pink","O","BC South (no Fraser)","BC South (no Fraser).O",0,"BC South","BC South",1997,436875,829321,1,1998,0.640960180709669,125.2008,50.28778,1.49334533869196,-0.200447106051677,0.884888521630764,"South",1.060346525,0.75120027,0.392,1.238
"242",209,"Pink","E","BC South (no Fraser)","BC South (no Fraser).E",0,"BC South","BC South",1998,2193380,6478855,1,1999,1.08310006418195,125.2008,50.28778,-0.803726670968437,1.97022414931321,1.14641908288796,"South",1.48981569,1.36949278,-0.849,-0.454
"243",209,"Pink","O","BC South (no Fraser)","BC South (no Fraser).O",0,"BC South","BC South",1999,827921,2550996,1,2000,1.12532141092268,125.2008,50.28778,0.549655469682792,0.322614016462724,0.0952684603335079,"South",2.04370374,1.6101386,-0.489,-1.244
"244",209,"Pink","E","BC South (no Fraser)","BC South (no Fraser).E",0,"BC South","BC South",2000,5021355,1041069,1,2001,-1.57345174774343,125.2008,50.28778,-0.53970459622322,-0.132077095795709,-0.0428682546422235,"South",2.21101428,2.47726888,-0.166,0.266
"245",209,"Pink","O","BC South (no Fraser)","BC South (no Fraser).O",0,"BC South","BC South",2001,2166806,762241,1,2002,-1.0447466941915,125.2008,50.28778,-0.583244885016005,0.0463405865112615,-0.31660970616004,"South",1.847202098,1.94475968,0.597,-0.598
"246",209,"Pink","E","BC South (no Fraser)","BC South (no Fraser).E",0,"BC South","BC South",2002,891317,1579978,1,2003,0.572466057654888,125.2008,50.28778,0.942631880832702,-0.679559998831343,0.335559109023755,"South",1.017340841,1.749644516,1.133,1.792
"247",209,"Pink","O","BC South (no Fraser)","BC South (no Fraser).O",0,"BC South","BC South",2003,503333,825962,1,2004,0.495296788731122,125.2008,50.28778,1.21214655127066,1.35067821687885,0.723631511905317,"South",-0.464171268,0.285037166,0.418,0.474
"248",209,"Pink","E","BC South (no Fraser)","BC South (no Fraser).E",0,"BC South","BC South",2004,1466179,646666,1,2005,-0.818585043486964,125.2008,50.28778,1.13674603356498,0.0965848069317813,0.25756792682784,"South",-1.140549426,-1.213379702,0.225,0.362
"249",209,"Pink","O","BC South (no Fraser)","BC South (no Fraser).O",0,"BC South","BC South",2005,747203,801891,1,2006,0.0706357865095779,125.2008,50.28778,0.281475751024887,0.418551046723898,0.427469317392637,"South",-0.758846913,-1.06771915,0.005,0.088
"250",209,"Pink","E","BC South (no Fraser)","BC South (no Fraser).E",0,"BC South","BC South",2006,586250,554342,1,2007,-0.0559644949622165,125.2008,50.28778,-0.0134721300896607,0.436387588061376,0.0552317314679601,"South",0.200173916,-0.449974676,-0.453,-0.078
"251",209,"Pink","O","BC South (no Fraser)","BC South (no Fraser).O",0,"BC South","BC South",2007,784977,3106413,1,2008,1.37556954532716,125.2008,50.28778,-1.60218731986869,-0.325924125125456,-0.792643061828135,"South",0.863160237,0.850322508,-1.08,-0.828
"252",209,"Pink","E","BC South (no Fraser)","BC South (no Fraser).E",0,"BC South","BC South",2008,537051,1409385,1,2009,0.96481565594321,125.2008,50.28778,-0.621028140944567,-1.25936199853081,-1.16783868514647,"South",1.205519693,0.875997966,-0.489,-1.332
"531",221,"Pink","E","S SEAK","S SEAK.E",1,"SEAK","SEAK",1960,1645698,18018178,1,1961,2.3932165268602,131.8714,55.71556,0.675404192777498,0.566922071365302,0.362569402151493,"GOA",0.633675885,1.26029891,-0.676,0.328
"532",221,"Pink","O","S SEAK","S SEAK.O",1,"SEAK","SEAK",1961,3051815,11375279,1,1962,1.31570599641328,131.8714,55.71556,0.534364310027276,0.158216732937685,-0.0312602908716836,"GOA",-0.12433509,0.00705286,-1.076,-1.68
"533",221,"Pink","E","S SEAK","S SEAK.E",1,"SEAK","SEAK",1962,7277750,18498952,1,1963,0.932892333327226,131.8714,55.71556,1.35142500068107,-0.220737314681052,0.21710551097093,"GOA",0.164053783,-0.25572304,-0.659,-0.472
"534",221,"Pink","O","S SEAK","S SEAK.O",1,"SEAK","SEAK",1963,6239135,11499633,1,1964,0.611473570838919,131.8714,55.71556,-0.27853333783445,0.654948336622911,0.833377186546951,"GOA",-0.007529911,0.583830606,-0.891,-0.846
"535",221,"Pink","E","S SEAK","S SEAK.E",1,"SEAK","SEAK",1964,7241005,24066918,1,1965,1.20107819147063,131.8714,55.71556,-1.24871165103314,1.01180603647099,-0.0451070889430076,"GOA",-0.71429631,-0.598890428,-0.735,-0.936
"536",221,"Pink","O","S SEAK","S SEAK.O",1,"SEAK","SEAK",1965,5789175,4335653,1,1966,-0.289117561126345,131.8714,55.71556,-0.477897651836536,-1.10202021435701,-0.721749625361585,"GOA",-0.809721169,-0.829702192,-0.572,-0.534
"537",221,"Pink","E","S SEAK","S SEAK.E",1,"SEAK","SEAK",1966,8505363,22660571,1,1967,0.97992954815716,131.8714,55.71556,-0.00366437800108116,-0.341479036366164,-0.468519998279639,"GOA",-0.67936384,-0.789740146,-0.516,-0.61
"538",221,"Pink","O","S SEAK","S SEAK.O",1,"SEAK","SEAK",1967,3694113,5491593,1,1968,0.396477905911091,131.8714,55.71556,-0.121918683463598,-0.595560960193113,-0.328567910842301,"GOA",-0.796891715,-0.568987534,-0.653,-0.422
"539",221,"Pink","E","S SEAK","S SEAK.E",1,"SEAK","SEAK",1968,7466695,11799014,1,1969,0.457563503829769,131.8714,55.71556,-1.18769348537265,-0.0615748614914887,-0.720650243832338,"GOA",-0.496362019,-1.024795896,-0.052,-0.884
"540",221,"Pink","O","S SEAK","S SEAK.O",1,"SEAK","SEAK",1969,4292453,13509162,1,1970,1.14650975752165,131.8714,55.71556,-0.393441661708463,-1.37972562617319,-0.399161342806838,"GOA",0.0186527205,0.032071858,-0.319,0.78
"541",221,"Pink","E","S SEAK","S SEAK.E",1,"SEAK","SEAK",1970,6428255,15278598,1,1971,0.865749908320693,131.8714,55.71556,-1.33548469919656,0.58140294055951,0.0404268549607092,"GOA",-0.14523852,0.005233583,-1.612,-1.418
"542",221,"Pink","O","S SEAK","S SEAK.O",1,"SEAK","SEAK",1971,7249918,10606553,1,1972,0.380481859195831,131.8714,55.71556,-1.3031189960972,-0.500549230638092,-1.11453592528444,"GOA",-0.3421108,-0.295710623,-1.036,-1.806
"543",221,"Pink","E","S SEAK","S SEAK.E",1,"SEAK","SEAK",1972,6125953,9844298,1,1973,0.474358068153297,131.8714,55.71556,-1.11312944664393,-1.72852261993079,-1.39432245493778,"GOA",-0.313227463,-0.388510977,-0.767,-0.266
"544",221,"Pink","O","S SEAK","S SEAK.O",1,"SEAK","SEAK",1973,6048048,11491835,1,1974,0.641901207846163,131.8714,55.71556,-0.600876873979861,-1.06012228994478,-1.00209965701431,"GOA",0.1908359155,-0.237943949,-0.809,-1.268
"545",221,"Pink","E","S SEAK","S SEAK.E",1,"SEAK","SEAK",1974,5623493,13648641,1,1975,0.886686955150159,131.8714,55.71556,-1.20803382075342,-0.944077024083844,-0.638798529291638,"GOA",0.93921303,0.61961578,-0.939,-0.35
"546",221,"Pink","O","S SEAK","S SEAK.O",1,"SEAK","SEAK",1975,8158853,23897761,1,1976,1.07468117717014,131.8714,55.71556,-1.18424724282625,-0.333520034499432,-0.703522984838164,"GOA",1.41536357,1.25881028,-0.169,-1.528
"547",221,"Pink","E","S SEAK","S SEAK.E",1,"SEAK","SEAK",1976,8486705,28963338,1,1977,1.22753000196606,131.8714,55.71556,0.572422643831021,-1.0735259351769,-0.285755145390419,"GOA",1.32380542,1.57191686,0.767,1.19
"548",221,"Pink","O","S SEAK","S SEAK.O",1,"SEAK","SEAK",1977,12599508,15575736,1,1978,0.212056553197711,131.8714,55.71556,0.213344256381511,0.502015644396058,0.0283532482996946,"GOA",0.262731659,1.07569398,-0.039,0.344
"549",221,"Pink","E","S SEAK","S SEAK.E",1,"SEAK","SEAK",1978,10538360,25022308,1,1979,0.864745813703709,131.8714,55.71556,-0.24144841005869,-0.445309147796669,-0.14146643416703,"GOA",-0.856092138,-0.550230662,0.025,-0.422
"550",221,"Pink","O","S SEAK","S SEAK.O",1,"SEAK","SEAK",1979,8585955,25227802,1,1980,1.07781891164973,131.8714,55.71556,-0.137935427012408,0.162376279462608,0.214609949666195,"GOA",-0.823966005,-1.161953614,0.567,0.472
"551",221,"Pink","E","S SEAK","S SEAK.E",1,"SEAK","SEAK",1980,12098035,23055870,1,1981,0.644877358075037,131.8714,55.71556,0.624613655065635,0.26684361986978,0.351791435822596,"GOA",-0.284655343,-0.485978396,0.551,0.662
"552",221,"Pink","O","S SEAK","S SEAK.O",1,"SEAK","SEAK",1981,11702868,47769995,1,1982,1.40656378276383,131.8714,55.71556,-0.792791794890053,0.436739251775411,0.291683450054214,"GOA",-0.000825666000000003,-0.08333229,0.602,0.44
"553",221,"Pink","E","S SEAK","S SEAK.E",1,"SEAK","SEAK",1982,10094798,38863370,1,1983,1.34803192009508,131.8714,55.71556,0.5081273749604,0.146627648333016,0.174427198530636,"GOA",0.119633917,0.081680958,1.101,0.764
"554",221,"Pink","O","S SEAK","S SEAK.O",1,"SEAK","SEAK",1983,16308113,55599110,1,1984,1.22650447988663,131.8714,55.71556,-0.156200626849636,0.202226748728257,0.570243475581225,"GOA",0.239340204,0.157586876,1.15,1.438
"555",221,"Pink","E","S SEAK","S SEAK.E",1,"SEAK","SEAK",1984,19186855,73580617,1,1985,1.34415622592508,131.8714,55.71556,-0.887040592781996,0.938260202434192,0.934101214775273,"GOA",-0.455315577,0.321093532,0.885,0.862
"556",221,"Pink","O","S SEAK","S SEAK.O",1,"SEAK","SEAK",1985,24886955,15904992,1,1986,-0.447710748392594,131.8714,55.71556,-0.380564437015588,0.929942227116354,0.400367289575695,"GOA",-0.537648356,-1.231724686,1.381,0.908
"557",221,"Pink","E","S SEAK","S SEAK.E",1,"SEAK","SEAK",1986,28561160,17230952,1,1987,-0.50534045141296,131.8714,55.71556,-0.218368231935367,-0.129207647964965,0.745548047532107,"GOA",0.486616328,0.156427974,1.56,1.854
"558",221,"Pink","O","S SEAK","S SEAK.O",1,"SEAK","SEAK",1987,11273663,64093613,1,1988,1.73787542035026,131.8714,55.71556,-0.517958311694629,1.62030374302918,1.15371872873293,"GOA",0.898568807,0.816804682,0.308,1.266
"559",221,"Pink","E","S SEAK","S SEAK.E",1,"SEAK","SEAK",1988,8176163,39534645,1,1989,1.57595440643538,131.8714,55.71556,0.248255745336661,0.687133714436674,0.152216072155344,"GOA",0.506979064,0.980332932,-0.553,-0.65
"560",221,"Pink","O","S SEAK","S SEAK.O",1,"SEAK","SEAK",1989,18330133,57573643,1,1990,1.14451855848151,131.8714,55.71556,0.519613199264115,-0.382701570125986,-0.291008712716914,"GOA",-0.395936969,0.033625196,-1.015,-0.456
"561",221,"Pink","E","S SEAK","S SEAK.E",1,"SEAK","SEAK",1990,12851393,32723774,1,1991,0.934649637246295,131.8714,55.71556,-0.255488262938324,-0.199315855307841,-0.363654922320532,"GOA",-0.52970458,-0.825499134,-0.633,-1.574
"562",221,"Pink","O","S SEAK","S SEAK.O",1,"SEAK","SEAK",1991,14076368,55400184,1,1992,1.37008555213892,131.8714,55.71556,0.396715325458746,-0.527993989333224,-0.13768706016015,"GOA",-1.101862623,-0.233910026,0.4,0.308
"563",221,"Pink","E","S SEAK","S SEAK.E",1,"SEAK","SEAK",1992,13714198,34227825,1,1993,0.914607263210834,131.8714,55.71556,0.334813016499742,0.252619869012923,0.0522575022543888,"GOA",-2.0536766,-1.96981522,0.737,0.492
"564",221,"Pink","O","S SEAK","S SEAK.O",1,"SEAK","SEAK",1993,16181233,60780765,1,1994,1.32342125986807,131.8714,55.71556,0.791765359472249,-0.148104864504146,0.446940742637884,"GOA",-1.750743963,-2.13753798,0.188,0.982
"565",221,"Pink","E","S SEAK","S SEAK.E",1,"SEAK","SEAK",1994,13167560,83426596,1,1995,1.84621092637174,131.8714,55.71556,0.133301564449167,1.04198634977991,0.221175768889941,"GOA",-0.972205973,-1.363949946,-0.08,-0.606
"566",221,"Pink","O","S SEAK","S SEAK.O",1,"SEAK","SEAK",1995,19465300,30225545,1,1996,0.440054034547127,131.8714,55.71556,-0.0954195029239097,-0.599634812000031,-0.404429711723384,"GOA",-0.872874358,-0.580462,0.345,0.446
"567",221,"Pink","E","S SEAK","S SEAK.E",1,"SEAK","SEAK",1996,29750273,41128808,1,1997,0.323870492123372,131.8714,55.71556,0.279628669746578,-0.209224611446736,-0.250921993858428,"GOA",-0.207043223,-1.165286716,0.741,0.244
"568",221,"Pink","O","S SEAK","S SEAK.O",1,"SEAK","SEAK",1997,14927440,67046610,1,1998,1.50218691916171,131.8714,55.71556,1.27838667898503,-0.292619376270121,0.420633718450639,"GOA",1.060346525,0.75120027,0.392,1.238
"569",221,"Pink","E","S SEAK","S SEAK.E",1,"SEAK","SEAK",1998,17380043,25882720,1,1999,0.398252970631356,131.8714,55.71556,-0.807385419747546,1.1338868131714,0.917645260010352,"GOA",1.48981569,1.36949278,-0.849,-0.454
"570",221,"Pink","O","S SEAK","S SEAK.O",1,"SEAK","SEAK",1999,28189610,79477238,1,2000,1.0365171958619,131.8714,55.71556,-0.128639027837842,0.701403706849305,0.0831837402760118,"GOA",2.04370374,1.6101386,-0.489,-1.244
"571",221,"Pink","E","S SEAK","S SEAK.E",1,"SEAK","SEAK",2000,13505943,45432341,1,2001,1.21309439747257,131.8714,55.71556,-0.449170624485799,-0.535036226297282,0.0235202494957488,"GOA",2.21101428,2.47726888,-0.166,0.266
"572",221,"Pink","O","S SEAK","S SEAK.O",1,"SEAK","SEAK",2001,27465698,53720970,1,2002,0.670865547446613,131.8714,55.71556,-0.318165584638005,0.582076725288779,0.0872740271385894,"GOA",1.847202098,1.94475968,0.597,-0.598
"573",221,"Pink","E","S SEAK","S SEAK.E",1,"SEAK","SEAK",2002,22113080,41564106,1,2003,0.631067669620935,131.8714,55.71556,1.08641071343908,-0.407528671011601,0.770589045627045,"GOA",1.017340841,1.749644516,1.133,1.792
"574",221,"Pink","O","S SEAK","S SEAK.O",1,"SEAK","SEAK",2003,24443423,52353479,1,2004,0.761657209871479,131.8714,55.71556,1.08805464307275,1.94870676226569,1.14634675716427,"GOA",-0.464171268,0.285037166,0.418,0.474
"575",221,"Pink","E","S SEAK","S SEAK.E",1,"SEAK","SEAK",2004,20639850,14086080,1,2005,-0.382036597440019,131.8714,55.71556,0.908377395204043,0.343986752062845,0.371520024640565,"GOA",-1.140549426,-1.213379702,0.225,0.362
"576",221,"Pink","O","S SEAK","S SEAK.O",1,"SEAK","SEAK",2005,23489198,58255286,1,2006,0.908294179209887,131.8714,55.71556,0.144167472075879,0.399053297218285,0.305636773905409,"GOA",-0.758846913,-1.06771915,0.005,0.088
"577",221,"Pink","E","S SEAK","S SEAK.E",1,"SEAK","SEAK",2006,10818898,29374172,1,2007,0.998821365030416,131.8714,55.71556,-0.250925358691199,0.212220250592533,-0.254039938387715,"GOA",0.200173916,-0.449974676,-0.453,-0.078
"578",221,"Pink","O","S SEAK","S SEAK.O",1,"SEAK","SEAK",2007,26478430,44429724,1,2008,0.517578265628744,131.8714,55.71556,-1.23394628758126,-0.720300127367964,-0.751265814943674,"GOA",0.863160237,0.850322508,-1.08,-0.828
"579",221,"Pink","E","S SEAK","S SEAK.E",1,"SEAK","SEAK",2008,15735923,28551949,1,2009,0.595779012135286,131.8714,55.71556,-0.767390904077017,-0.782231502519385,-0.930360213739301,"GOA",1.205519693,0.875997966,-0.489,-1.332
"580",222,"Pink","E","N SEAK Outside","N SEAK Outside.E",1,"SEAK","SEAK",1960,344205,399494,1,1961,0.148961336210031,135.7869,57.17694,0.686714116806827,0.566922071365302,0.362569402151493,"GOA",0.633675885,1.26029891,-0.676,0.328
"581",222,"Pink","O","N SEAK Outside","N SEAK Outside.O",1,"SEAK","SEAK",1961,875088,3349217,1,1962,1.34215741342718,135.7869,57.17694,0.602029349350224,0.158216732937685,-0.0312602908716836,"GOA",-0.12433509,0.00705286,-1.076,-1.68
"582",222,"Pink","E","N SEAK Outside","N SEAK Outside.E",1,"SEAK","SEAK",1962,334630,404449,1,1963,0.189500203139146,135.7869,57.17694,1.30411886669294,-0.220737314681052,0.21710551097093,"GOA",0.164053783,-0.25572304,-0.659,-0.472
"583",222,"Pink","O","N SEAK Outside","N SEAK Outside.O",1,"SEAK","SEAK",1963,2049505,1566842,1,1964,-0.268536171899183,135.7869,57.17694,-0.119936287571551,0.654948336622911,0.833377186546951,"GOA",-0.007529911,0.583830606,-0.891,-0.846
"584",222,"Pink","E","N SEAK Outside","N SEAK Outside.E",1,"SEAK","SEAK",1964,328803,159136,1,1965,-0.725699604695664,135.7869,57.17694,-1.33544999656816,1.01180603647099,-0.0451070889430076,"GOA",-0.71429631,-0.598890428,-0.735,-0.936
"585",222,"Pink","O","N SEAK Outside","N SEAK Outside.O",1,"SEAK","SEAK",1965,948288,626930,1,1966,-0.413823361929085,135.7869,57.17694,-0.607731301418178,-1.10202021435701,-0.721749625361585,"GOA",-0.809721169,-0.829702192,-0.572,-0.534
"586",222,"Pink","E","N SEAK Outside","N SEAK Outside.E",1,"SEAK","SEAK",1966,130035,111655,1,1967,-0.152389884901863,135.7869,57.17694,-0.0824778242816308,-0.341479036366164,-0.468519998279639,"GOA",-0.67936384,-0.789740146,-0.516,-0.61
"587",222,"Pink","O","N SEAK Outside","N SEAK Outside.O",1,"SEAK","SEAK",1967,500073,1189566,1,1968,0.866589725936628,135.7869,57.17694,-0.018525543620688,-0.595560960193113,-0.328567910842301,"GOA",-0.796891715,-0.568987534,-0.653,-0.422
"588",222,"Pink","E","N SEAK Outside","N SEAK Outside.E",1,"SEAK","SEAK",1968,51895,213220,1,1969,1.41310205010508,135.7869,57.17694,-1.21172572062815,-0.0615748614914887,-0.720650243832338,"GOA",-0.496362019,-1.024795896,-0.052,-0.884
"589",222,"Pink","O","N SEAK Outside","N SEAK Outside.O",1,"SEAK","SEAK",1969,1052220,665671,1,1970,-0.457861942418092,135.7869,57.17694,-0.357344065681984,-1.37972562617319,-0.399161342806838,"GOA",0.0186527205,0.032071858,-0.319,0.78
"590",222,"Pink","E","N SEAK Outside","N SEAK Outside.E",1,"SEAK","SEAK",1970,145265,356042,1,1971,0.896489040797549,135.7869,57.17694,-1.34481896273525,0.58140294055951,0.0404268549607092,"GOA",-0.14523852,0.005233583,-1.612,-1.418
"591",222,"Pink","O","N SEAK Outside","N SEAK Outside.O",1,"SEAK","SEAK",1971,573925,1150367,1,1972,0.695337575119158,135.7869,57.17694,-1.40950738644825,-0.500549230638092,-1.11453592528444,"GOA",-0.3421108,-0.295710623,-1.036,-1.806
"592",222,"Pink","E","N SEAK Outside","N SEAK Outside.E",1,"SEAK","SEAK",1972,306308,532619,1,1973,0.553215215112907,135.7869,57.17694,-1.24710828461811,-1.72852261993079,-1.39432245493778,"GOA",-0.313227463,-0.388510977,-0.767,-0.266
"593",222,"Pink","O","N SEAK Outside","N SEAK Outside.O",1,"SEAK","SEAK",1973,891608,1826656,1,1974,0.717215677735916,135.7869,57.17694,-0.413317292518572,-1.06012228994478,-1.00209965701431,"GOA",0.1908359155,-0.237943949,-0.809,-1.268
"594",222,"Pink","E","N SEAK Outside","N SEAK Outside.E",1,"SEAK","SEAK",1974,470398,758496,1,1975,0.477758380333734,135.7869,57.17694,-1.22063190091102,-0.944077024083844,-0.638798529291638,"GOA",0.93921303,0.61961578,-0.939,-0.35
"595",222,"Pink","O","N SEAK Outside","N SEAK Outside.O",1,"SEAK","SEAK",1975,1260848,6468894,1,1976,1.63522064062466,135.7869,57.17694,-1.06874854638424,-0.333520034499432,-0.703522984838164,"GOA",1.41536357,1.25881028,-0.169,-1.528
"596",222,"Pink","E","N SEAK Outside","N SEAK Outside.E",1,"SEAK","SEAK",1976,652855,956662,1,1977,0.38209508947304,135.7869,57.17694,0.685423596296909,-1.0735259351769,-0.285755145390419,"GOA",1.32380542,1.57191686,0.767,1.19
"597",222,"Pink","O","N SEAK Outside","N SEAK Outside.O",1,"SEAK","SEAK",1977,4270718,5872272,1,1978,0.318459648777461,135.7869,57.17694,0.092752195801629,0.502015644396058,0.0283532482996946,"GOA",0.262731659,1.07569398,-0.039,0.344
"598",222,"Pink","E","N SEAK Outside","N SEAK Outside.E",1,"SEAK","SEAK",1978,794675,639867,1,1979,-0.21667288378162,135.7869,57.17694,-0.167093482896646,-0.445309147796669,-0.14146643416703,"GOA",-0.856092138,-0.550230662,0.025,-0.422
"599",222,"Pink","O","N SEAK Outside","N SEAK Outside.O",1,"SEAK","SEAK",1979,4060198,6424193,1,1980,0.458839278882307,135.7869,57.17694,-0.074617594683545,0.162376279462608,0.214609949666195,"GOA",-0.823966005,-1.161953614,0.567,0.472
"600",222,"Pink","E","N SEAK Outside","N SEAK Outside.E",1,"SEAK","SEAK",1980,530225,2033582,1,1981,1.34425260433642,135.7869,57.17694,0.758555178815759,0.26684361986978,0.351791435822596,"GOA",-0.284655343,-0.485978396,0.551,0.662
"601",222,"Pink","O","N SEAK Outside","N SEAK Outside.O",1,"SEAK","SEAK",1981,3676025,5645863,1,1982,0.429091059229724,135.7869,57.17694,-0.792172708530767,0.436739251775411,0.291683450054214,"GOA",-0.000825666000000003,-0.08333229,0.602,0.44
"602",222,"Pink","E","N SEAK Outside","N SEAK Outside.E",1,"SEAK","SEAK",1982,1530970,3397864,1,1983,0.797245477457879,135.7869,57.17694,0.516369771284515,0.146627648333016,0.174427198530636,"GOA",0.119633917,0.081680958,1.101,0.764
"603",222,"Pink","O","N SEAK Outside","N SEAK Outside.O",1,"SEAK","SEAK",1983,3089278,10032670,1,1984,1.17790936129467,135.7869,57.17694,0.160277102743173,0.202226748728257,0.570243475581225,"GOA",0.239340204,0.157586876,1.15,1.438
"604",222,"Pink","E","N SEAK Outside","N SEAK Outside.E",1,"SEAK","SEAK",1984,2123058,1040062,1,1985,-0.713577175417398,135.7869,57.17694,-0.767166138400346,0.938260202434192,0.934101214775273,"GOA",-0.455315577,0.321093532,0.885,0.862
"605",222,"Pink","O","N SEAK Outside","N SEAK Outside.O",1,"SEAK","SEAK",1985,4401620,1483886,1,1986,-1.08730833259268,135.7869,57.17694,-0.454081329524101,0.929942227116354,0.400367289575695,"GOA",-0.537648356,-1.231724686,1.381,0.908
"606",222,"Pink","E","N SEAK Outside","N SEAK Outside.E",1,"SEAK","SEAK",1986,827743,484093,1,1987,-0.536425682713225,135.7869,57.17694,-0.210594145684577,-0.129207647964965,0.745548047532107,"GOA",0.486616328,0.156427974,1.56,1.854
"607",222,"Pink","O","N SEAK Outside","N SEAK Outside.O",1,"SEAK","SEAK",1987,1055085,2014204,1,1988,0.646602747727121,135.7869,57.17694,-0.434065430173625,1.62030374302918,1.15371872873293,"GOA",0.898568807,0.816804682,0.308,1.266
"608",222,"Pink","E","N SEAK Outside","N SEAK Outside.E",1,"SEAK","SEAK",1988,417488,933788,1,1989,0.804993630373901,135.7869,57.17694,0.333294665066592,0.687133714436674,0.152216072155344,"GOA",0.506979064,0.980332932,-0.553,-0.65
"609",222,"Pink","O","N SEAK Outside","N SEAK Outside.O",1,"SEAK","SEAK",1989,1103323,2178632,1,1990,0.6803706217722,135.7869,57.17694,0.431772226178864,-0.382701570125986,-0.291008712716914,"GOA",-0.395936969,0.033625196,-1.015,-0.456
"610",222,"Pink","E","N SEAK Outside","N SEAK Outside.E",1,"SEAK","SEAK",1990,745900,1747889,1,1991,0.851572510093915,135.7869,57.17694,-0.431361319147147,-0.199315855307841,-0.363654922320532,"GOA",-0.52970458,-0.825499134,-0.633,-1.574
"611",222,"Pink","O","N SEAK Outside","N SEAK Outside.O",1,"SEAK","SEAK",1991,1804080,2128693,1,1992,0.165457409803926,135.7869,57.17694,0.0437746039078381,-0.527993989333224,-0.13768706016015,"GOA",-1.101862623,-0.233910026,0.4,0.308
"612",222,"Pink","E","N SEAK Outside","N SEAK Outside.E",1,"SEAK","SEAK",1992,1315178,4296109,1,1993,1.18373771163821,135.7869,57.17694,0.261468521186307,0.252619869012923,0.0522575022543888,"GOA",-2.0536766,-1.96981522,0.737,0.492
"613",222,"Pink","O","N SEAK Outside","N SEAK Outside.O",1,"SEAK","SEAK",1993,1071388,5134410,1,1994,1.56700993491548,135.7869,57.17694,0.581784743775987,-0.148104864504146,0.446940742637884,"GOA",-1.750743963,-2.13753798,0.188,0.982
