"","region","stock","brood.yr","spawners","recruits","entry.yr","long","lat","loc.sst","w.sst.2","w.sst.1"
"308","GOA","Kamishak",1976,83500,103421,1977,154.1175,59.27,1.25649724572722,-0.0968379969740086,0.412517006830911
"309","GOA","Kamishak",1977,61700,158501,1978,154.1175,59.27,-0.763520304437708,-0.231985883798913,-0.606193000778928
"310","GOA","Kamishak",1978,135600,215746,1979,154.1175,59.27,0.677629487716217,0.183533117303923,0.142221233181101
"311","GOA","Kamishak",1979,64500,274401,1980,154.1175,59.27,-1.17760501668878,0.260006088712998,0.224845001426745
"312","GOA","Kamishak",1980,67500,153895,1981,154.1175,59.27,0.844074106712077,0.216952627063857,0.295167175999252
"313","GOA","Kamishak",1981,85000,41139,1982,154.1175,59.27,-1.27151406981361,0.252767402092087,0.138738078128462
"314","GOA","Kamishak",1982,106800,153570,1983,154.1175,59.27,0.781464625518515,0.67332523500686,0.366796726055712
"315","GOA","Kamishak",1983,131500,212565,1984,154.1175,59.27,1.01680816917401,0.928761436570597,0.979853743958008
"316","GOA","Kamishak",1984,83300,339479,1985,154.1175,59.27,-0.752628270169384,0.383972438619913,0.877669129183186
"317","GOA","Kamishak",1985,33000,112009,1986,154.1175,59.27,-0.713017945794196,0.669984370586051,-0.109724251943359
"318","GOA","Kamishak",1986,91900,42497,1987,154.1175,59.27,-0.265593918509914,1.08171837972241,1.44969299311546
"319","GOA","Kamishak",1987,102000,58249,1988,154.1175,59.27,-0.0792546043131608,0.145594629805578,0.713743766329364
"320","GOA","Kamishak",1988,118900,70551,1989,154.1175,59.27,0.60519712549991,-0.312403456518694,-0.422554506718208
"321","GOA","Kamishak",1989,104200,67100,1990,154.1175,59.27,0.406813682756819,-0.365865093523539,-0.20225240631918
"322","GOA","Kamishak",1990,38900,65414,1991,154.1175,59.27,-0.620176233999825,-0.0657616590892384,-0.529477780727899
"323","GOA","Kamishak",1991,50400,80500,1992,154.1175,59.27,-0.534072901700579,0.118718613728388,0.397954462549422
"324","GOA","Kamishak",1993,66500,63503,1994,154.1175,59.27,0.0173762935120349,0.143387633978044,0.983660455646132
"325","GOA","Kamishak",1994,65400,75220,1995,154.1175,59.27,-0.470294502824344,-0.48799250299162,-0.696885187690045
"326","GOA","Kamishak",1995,70200,100623,1996,154.1175,59.27,0.0292420202635577,-0.39873507442581,-0.279099818293196
"327","GOA","Kamishak",1996,78000,259869,1997,154.1175,59.27,2.23616673887526,0.322396547188567,-0.518370330558423
"328","GOA","Kamishak",1997,63500,254466,1998,154.1175,59.27,0.115392939371821,0.787940707487218,1.16316342493556
"329","GOA","Kamishak",1998,75200,177404,1999,154.1175,59.27,-0.86566555422114,-0.164182672264143,0.412717990038879
"330","GOA","Kamishak",2000,193800,361995,2001,154.1175,59.27,0.215481055195624,-0.178216166646019,0.350466410058514
"331","GOA","Kamishak",2001,169700,206943,2002,154.1175,59.27,0.348338862623084,0.588585531883119,-0.706898743350551
"332","GOA","Kamishak",2002,142800,237294,2003,154.1175,59.27,0.933651956432671,1.01414319047334,1.88406980711679
"333","GOA","Kamishak",2003,196900,85837,2004,154.1175,59.27,1.4114303794487,0.224816435197923,0.144216573829882
"334","GOA","Kamishak",2004,184600,164409,2005,154.1175,59.27,1.92655040189925,0.143462462958788,0.305416296565964
"335","GOA","Kamishak",2005,123000,147774,2006,154.1175,59.27,-0.348423288236163,-0.445913359838735,-0.0184913706483889
"336","GOA","Kamishak",2006,180800,152782,2007,154.1175,59.27,0.286379540733356,-0.930206318584605,-0.873335349029081
"337","GOA","Outer CIn",1970,19500,19324,1971,150.7528,59.38389,-1.91573428023009,-1.16297444509851,-0.466270465341332
"338","GOA","Outer CIn",1971,18500,52748,1972,150.7528,59.38389,-1.37095252970733,-1.46652375232966,-1.85967842485568
"339","GOA","Outer CIn",1972,14000,17912,1973,150.7528,59.38389,-1.38408617010966,-1.08723540894114,-1.07336907980364
"340","GOA","Outer CIn",1973,19000,103567,1974,150.7528,59.38389,0.438686010791151,-0.8390513336417,-1.10110173807864
"341","GOA","Outer CIn",1974,7400,60724,1975,150.7528,59.38389,-1.23599726406785,-0.856729322074058,-0.577000929204763
"342","GOA","Outer CIn",1975,41400,244758,1976,150.7528,59.38389,-0.526399676684617,-0.361970354056221,-1.13645771494335
"343","GOA","Outer CIn",1976,17500,74446,1977,150.7528,59.38389,1.20933032210334,-0.0968379969740086,0.412517006830911
"344","GOA","Outer CIn",1977,33400,285493,1978,150.7528,59.38389,-0.690483693809366,-0.231985883798913,-0.606193000778928
"345","GOA","Outer CIn",1978,41500,84775,1979,150.7528,59.38389,0.643478471279494,0.183533117303923,0.142221233181101
"346","GOA","Outer CIn",1979,64200,77003,1980,150.7528,59.38389,-1.06468526807599,0.260006088712998,0.224845001426745
"347","GOA","Outer CIn",1980,42200,43877,1981,150.7528,59.38389,0.831078362137011,0.216952627063857,0.295167175999252
"348","GOA","Outer CIn",1981,47100,29344,1982,150.7528,59.38389,-1.16704967767988,0.252767402092087,0.138738078128462
"349","GOA","Outer CIn",1982,21700,26501,1983,150.7528,59.38389,0.767234080132959,0.67332523500686,0.366796726055712
"350","GOA","Outer CIn",1983,49800,49963,1984,150.7528,59.38389,0.965695455556026,0.928761436570597,0.979853743958008
"351","GOA","Outer CIn",1984,40800,96902,1985,150.7528,59.38389,-0.744025486038672,0.383972438619913,0.877669129183186
"352","GOA","Outer CIn",1985,17500,11143,1986,150.7528,59.38389,-0.66684333360491,0.669984370586051,-0.109724251943359
"353","GOA","Outer CIn",1986,14800,5814,1987,150.7528,59.38389,-0.471471374433114,1.08171837972241,1.44969299311546
"354","GOA","Outer CIn",1987,21300,41837,1988,150.7528,59.38389,-0.274885714546347,0.145594629805578,0.713743766329364
"355","GOA","Outer CIn",1988,25700,14781,1989,150.7528,59.38389,0.666997008627651,-0.312403456518694,-0.422554506718208
"356","GOA","Outer CIn",1989,11100,12570,1990,150.7528,59.38389,0.442532258905709,-0.365865093523539,-0.20225240631918
"357","GOA","Outer CIn",1990,5200,25232,1991,150.7528,59.38389,-0.766979185278761,-0.0657616590892384,-0.529477780727899
"358","GOA","Outer CIn",1991,27500,20774,1992,150.7528,59.38389,-0.616888885127445,0.118718613728388,0.397954462549422
"359","GOA","Outer CIn",1992,14600,17903,1993,150.7528,59.38389,0.434735153798399,0.411571610276743,-0.160517235092646
"360","GOA","Outer CIn",1993,11600,22775,1994,150.7528,59.38389,0.0856969231846372,0.143387633978044,0.983660455646132
"361","GOA","Outer CIn",1994,25200,16311,1995,150.7528,59.38389,-0.576145928735543,-0.48799250299162,-0.696885187690045
"362","GOA","Outer CIn",1995,20300,45362,1996,150.7528,59.38389,-0.00675990293052406,-0.39873507442581,-0.279099818293196
"363","GOA","Outer CIn",1996,17900,39902,1997,150.7528,59.38389,2.25474485876,0.322396547188567,-0.518370330558423
"364","GOA","Outer CIn",1997,21200,17608,1998,150.7528,59.38389,-0.041599420533418,0.787940707487218,1.16316342493556
"365","GOA","Outer CIn",1998,15700,46510,1999,150.7528,59.38389,-0.906684071045234,-0.164182672264143,0.412717990038879
"366","GOA","Outer CIn",1999,43300,40237,2000,150.7528,59.38389,-0.444667612407125,-0.195308462254326,-0.741083334567166
"367","GOA","Outer CIn",2000,39600,72111,2001,150.7528,59.38389,0.101003183837477,-0.178216166646019,0.350466410058514
"368","GOA","Outer CIn",2001,17200,47124,2002,150.7528,59.38389,0.189456764375241,0.588585531883119,-0.706898743350551
"369","GOA","Outer CIn",2002,42700,37683,2003,150.7528,59.38389,0.878243113274187,1.01414319047334,1.88406980711679
"370","GOA","Outer CIn",2003,40100,12449,2004,150.7528,59.38389,1.44953986155823,0.224816435197923,0.144216573829882
"371","GOA","Outer CIn",2004,44200,135819,2005,150.7528,59.38389,1.87734002656643,0.143462462958788,0.305416296565964
"372","GOA","Outer CIn",2005,34600,56926,2006,150.7528,59.38389,-0.440449114288255,-0.445913359838735,-0.0184913706483889
"373","GOA","Outer CIn",2006,24800,42563,2007,150.7528,59.38389,0.23181637811335,-0.930206318584605,-0.873335349029081
"374","GOA","S CIn",1970,900,3225,1971,151.48,59.52528,-1.93662455201397,-1.16297444509851,-0.466270465341332
"375","GOA","S CIn",1971,1000,8428,1972,151.48,59.52528,-1.39060453947934,-1.46652375232966,-1.85967842485568
"376","GOA","S CIn",1972,1500,1917,1973,151.48,59.52528,-1.36188451927118,-1.08723540894114,-1.07336907980364
"377","GOA","S CIn",1973,2000,11934,1974,151.48,59.52528,0.473316491740394,-0.8390513336417,-1.10110173807864
"378","GOA","S CIn",1974,500,10325,1975,151.48,59.52528,-1.2245751875377,-0.856729322074058,-0.577000929204763
"379","GOA","S CIn",1975,3000,10421,1976,151.48,59.52528,-0.526294154043078,-0.361970354056221,-1.13645771494335
"380","GOA","S CIn",1976,400,5705,1977,151.48,59.52528,1.24641557470244,-0.0968379969740086,0.412517006830911
"381","GOA","S CIn",1977,5200,25720,1978,151.48,59.52528,-0.721592482001581,-0.231985883798913,-0.606193000778928
"382","GOA","S CIn",1978,4800,20966,1979,151.48,59.52528,0.659457530294926,0.183533117303923,0.142221233181101
"383","GOA","S CIn",1979,2200,16181,1980,151.48,59.52528,-1.11501046706411,0.260006088712998,0.224845001426745
"384","GOA","S CIn",1980,1100,11698,1981,151.48,59.52528,0.849869838869383,0.216952627063857,0.295167175999252
"385","GOA","S CIn",1981,4800,6009,1982,151.48,59.52528,-1.20041562916661,0.252767402092087,0.138738078128462
"386","GOA","S CIn",1982,2500,6160,1983,151.48,59.52528,0.766649522455625,0.67332523500686,0.366796726055712
"387","GOA","S CIn",1983,1900,6530,1984,151.48,59.52528,0.999126793828297,0.928761436570597,0.979853743958008
"388","GOA","S CIn",1984,2100,10742,1985,151.48,59.52528,-0.744721029560067,0.383972438619913,0.877669129183186
"389","GOA","S CIn",1985,500,4441,1986,151.48,59.52528,-0.680947626782294,0.669984370586051,-0.109724251943359
"390","GOA","S CIn",1986,600,5033,1987,151.48,59.52528,-0.411143408408582,1.08171837972241,1.44969299311546
"391","GOA","S CIn",1987,1500,3034,1988,151.48,59.52528,-0.204904399146186,0.145594629805578,0.713743766329364
"392","GOA","S CIn",1988,3000,3280,1989,151.48,59.52528,0.641464625176282,-0.312403456518694,-0.422554506718208
"393","GOA","S CIn",1989,1300,5288,1990,151.48,59.52528,0.431630616859739,-0.365865093523539,-0.20225240631918
"394","GOA","S CIn",1990,2600,7830,1991,151.48,59.52528,-0.73804280291463,-0.0657616590892384,-0.529477780727899
"395","GOA","S CIn",1991,1100,8330,1992,151.48,59.52528,-0.596004529630063,0.118718613728388,0.397954462549422
"396","GOA","S CIn",1992,1400,7211,1993,151.48,59.52528,0.429009635937638,0.411571610276743,-0.160517235092646
"397","GOA","S CIn",1993,2500,8358,1994,151.48,59.52528,0.0558267088252419,0.143387633978044,0.983660455646132
"398","GOA","S CIn",1994,5200,9055,1995,151.48,59.52528,-0.566087667578801,-0.48799250299162,-0.696885187690045
"399","GOA","S CIn",1995,3800,11224,1996,151.48,59.52528,0.0118450994963976,-0.39873507442581,-0.279099818293196
"400","GOA","S CIn",1996,3700,16739,1997,151.48,59.52528,2.26599355505831,0.322396547188567,-0.518370330558423
"401","GOA","S CIn",1997,4100,9780,1998,151.48,59.52528,0.0070406579471331,0.787940707487218,1.16316342493556
"402","GOA","S CIn",1998,5100,10103,1999,151.48,59.52528,-0.888692420444044,-0.164182672264143,0.412717990038879
"403","GOA","S CIn",1999,6600,8630,2000,151.48,59.52528,-0.452946119308476,-0.195308462254326,-0.741083334567166
"404","GOA","S CIn",2000,11400,2572,2001,151.48,59.52528,0.150792560146968,-0.178216166646019,0.350466410058514
"405","GOA","S CIn",2001,6000,2448,2002,151.48,59.52528,0.228481107466367,0.588585531883119,-0.706898743350551
"406","GOA","S CIn",2002,5300,4382,2003,151.48,59.52528,0.898539644033597,1.01414319047334,1.88406980711679
"407","GOA","S CIn",2003,2900,3464,2004,151.48,59.52528,1.44705600269939,0.224816435197923,0.144216573829882
"408","GOA","S CIn",2004,1200,3260,2005,151.48,59.52528,1.90100348777188,0.143462462958788,0.305416296565964
"409","GOA","S CIn",2005,700,3274,2006,151.48,59.52528,-0.418970543636416,-0.445913359838735,-0.0184913706483889
"410","GOA","S CIn",2006,2200,2903,2007,151.48,59.52528,0.246805625232874,-0.930206318584605,-0.873335349029081
"411","GOA","Upper CIn",1971,5000,21136,1972,150.576,61.271,-1.37548912467878,-1.46652375232966,-1.85967842485568
"412","GOA","Upper CIn",1973,8450,48711,1974,150.576,61.271,0.403548464419512,-0.8390513336417,-1.10110173807864
"413","GOA","Upper CIn",1974,1800,48576,1975,150.576,61.271,-1.22434987146751,-0.856729322074058,-0.577000929204763
"414","GOA","Upper CIn",1975,4400,29351,1976,150.576,61.271,-0.47500159836226,-0.361970354056221,-1.13645771494335
"415","GOA","Upper CIn",1976,16900,22769,1977,150.576,61.271,1.20016845214502,-0.0968379969740086,0.412517006830911
"416","GOA","Upper CIn",1977,12700,28457,1978,150.576,61.271,-0.645367954300141,-0.231985883798913,-0.606193000778928
"417","GOA","Upper CIn",1978,6950,22943,1979,150.576,61.271,0.601960726916852,0.183533117303923,0.142221233181101
"418","GOA","Upper CIn",1979,2750,35002,1980,150.576,61.271,-1.03964213180166,0.260006088712998,0.224845001426745
"419","GOA","Upper CIn",1980,6100,17855,1981,150.576,61.271,0.85219141246466,0.216952627063857,0.295167175999252
"420","GOA","Upper CIn",1981,9275,23453,1982,150.576,61.271,-1.11650572860969,0.252767402092087,0.138738078128462
"421","GOA","Upper CIn",1982,18100,14945,1983,150.576,61.271,0.752079101256753,0.67332523500686,0.366796726055712
"422","GOA","Upper CIn",1987,7725,15991,1988,150.576,61.271,-0.337908126668078,0.145594629805578,0.713743766329364
"423","GOA","Upper CIn",1989,2850,10199,1990,150.576,61.271,0.48509309026597,-0.365865093523539,-0.20225240631918
"424","GOA","Upper CIn",1990,5900,5689,1991,150.576,61.271,-0.852873517888955,-0.0657616590892384,-0.529477780727899
"425","GOA","Upper CIn",1991,8240,7616,1992,150.576,61.271,-0.686141610897934,0.118718613728388,0.397954462549422
"426","GOA","Upper CIn",1992,8000,19279,1993,150.576,61.271,0.390103706590407,0.411571610276743,-0.160517235092646
"427","GOA","Upper CIn",1993,1272,3720,1994,150.576,61.271,0.118440404762748,0.143387633978044,0.983660455646132
"428","GOA","Upper CIn",1994,4350,7651,1995,150.576,61.271,-0.657833792456041,-0.48799250299162,-0.696885187690045
"429","GOA","Upper CIn",1995,3950,5117,1996,150.576,61.271,-0.0293101369140723,-0.39873507442581,-0.279099818293196
"430","GOA","Upper CIn",1996,6715,9092,1997,150.576,61.271,2.26833376828703,0.322396547188567,-0.518370330558423
"431","GOA","Upper CIn",1997,9190,45129,1998,150.576,61.271,-0.127947882261972,0.787940707487218,1.16316342493556
"432","GOA","Upper CIn",1998,3490,3130,1999,150.576,61.271,-0.924776009525567,-0.164182672264143,0.412717990038879
"433","GOA","Upper CIn",1999,7140,12689,2000,150.576,61.271,-0.472319289506829,-0.195308462254326,-0.741083334567166
"434","GOA","Upper CIn",2000,34100,14839,2001,150.576,61.271,0.0698951917178261,-0.178216166646019,0.350466410058514
"435","GOA","Upper CIn",2001,18220,9583,2002,150.576,61.271,0.108653158931281,0.588585531883119,-0.706898743350551
"436","GOA","Upper CIn",2002,9824,9427,2003,150.576,61.271,0.85975210517472,1.01414319047334,1.88406980711679
"437","GOA","Upper CIn",2003,9930,8915,2004,150.576,61.271,1.44556614762989,0.224816435197923,0.144216573829882
"438","GOA","Upper CIn",2004,15200,16199,2005,150.576,61.271,1.8515974514457,0.143462462958788,0.305416296565964
"439","GOA","Upper CIn",2005,5570,13590,2006,150.576,61.271,-0.481782793117224,-0.445913359838735,-0.0184913706483889
"440","GOA","Upper CIn",2006,10900,8695,2007,150.576,61.271,0.202911479226126,-0.930206318584605,-0.873335349029081
"441","GOA","Upper CIn",2007,12390,16618,2008,150.576,61.271,-0.334738958105402,-1.04985647697219,-0.987077288140129
"442","GOA","Perryville",1962,10500,28300,1963,159.3314,55.85417,-0.0030210873184001,0.638923121369322,0.551336506033977
"443","GOA","Perryville",1963,7000,7400,1964,159.3314,55.85417,-0.952112103277145,-0.245561864557576,0.726509736704668
"444","GOA","Perryville",1964,26000,15800,1965,159.3314,55.85417,-0.762867858106304,-0.801871072405926,-1.21763346581982
"445","GOA","Perryville",1965,7000,22100,1966,159.3314,55.85417,-0.845353686121974,-0.514864479723601,-0.386108678992033
"446","GOA","Perryville",1966,20400,39300,1967,159.3314,55.85417,0.416708786686427,-0.418077916267335,-0.643620280455169
"447","GOA","Perryville",1967,5700,70900,1968,159.3314,55.85417,0.406980166563797,-0.799326360814678,-0.192535552079502
"448","GOA","Perryville",1968,1800,23800,1969,159.3314,55.85417,0.0106729401693007,-0.439337752225281,-1.40611716954985
"449","GOA","Perryville",1969,1000,9300,1970,159.3314,55.85417,-0.987425967655077,0.03058559987898,0.527441665099292
"450","GOA","Perryville",1970,13000,12500,1971,159.3314,55.85417,-2.2394487798512,-1.16297444509851,-0.466270465341332
"451","GOA","Perryville",1971,30000,20500,1972,159.3314,55.85417,-1.39746492005585,-1.46652375232966,-1.85967842485568
"452","GOA","Perryville",1972,11500,24600,1973,159.3314,55.85417,-1.27178700889479,-1.08723540894114,-1.07336907980364
"453","GOA","Perryville",1973,9300,18800,1974,159.3314,55.85417,0.445127329943839,-0.8390513336417,-1.10110173807864
"454","GOA","Perryville",1974,12500,37400,1975,159.3314,55.85417,-1.23259035032103,-0.856729322074058,-0.577000929204763
"455","GOA","Perryville",1975,20500,39700,1976,159.3314,55.85417,-0.889467699622807,-0.361970354056221,-1.13645771494335
"456","GOA","Perryville",1976,8900,74102,1977,159.3314,55.85417,1.20735050314169,-0.0968379969740086,0.412517006830911
"457","GOA","Perryville",1977,15400,70594,1978,159.3314,55.85417,-0.86274807400538,-0.231985883798913,-0.606193000778928
"458","GOA","Perryville",1978,5300,46181,1979,159.3314,55.85417,0.763058204312087,0.183533117303923,0.142221233181101
"459","GOA","Perryville",1979,12800,30841,1980,159.3314,55.85417,-1.08445127453213,0.260006088712998,0.224845001426745
"460","GOA","Perryville",1980,29100,46482,1981,159.3314,55.85417,0.731362851547215,0.216952627063857,0.295167175999252
"461","GOA","Perryville",1981,19300,13990,1982,159.3314,55.85417,-1.44147490005861,0.252767402092087,0.138738078128462
"462","GOA","Perryville",1982,23600,44721,1983,159.3314,55.85417,0.779944591041467,0.67332523500686,0.366796726055712
"463","GOA","Perryville",1983,8200,26673,1984,159.3314,55.85417,0.942131229700154,0.928761436570597,0.979853743958008
"464","GOA","Perryville",1984,46000,82605,1985,159.3314,55.85417,-0.745450335336121,0.383972438619913,0.877669129183186
"465","GOA","Perryville",1985,12900,15900,1986,159.3314,55.85417,-0.752754339536105,0.669984370586051,-0.109724251943359
"466","GOA","Perryville",1986,7700,81537,1987,159.3314,55.85417,0.203196726097522,1.08171837972241,1.44969299311546
"467","GOA","Perryville",1987,9800,431794,1988,159.3314,55.85417,0.0422018909629117,0.145594629805578,0.713743766329364
"468","GOA","Perryville",1988,41400,77479,1989,159.3314,55.85417,0.451421457926975,-0.312403456518694,-0.422554506718208
"469","GOA","Perryville",1989,15900,91536,1990,159.3314,55.85417,0.174315127146405,-0.365865093523539,-0.20225240631918
"470","GOA","Perryville",1990,55800,160025,1991,159.3314,55.85417,-0.139100680991696,-0.0657616590892384,-0.529477780727899
"471","GOA","Perryville",1991,343200,227553,1992,159.3314,55.85417,-0.236043309239463,0.118718613728388,0.397954462549422
"472","GOA","Perryville",1992,40300,148976,1993,159.3314,55.85417,0.639611360932287,0.411571610276743,-0.160517235092646
"473","GOA","Perryville",1993,66800,155791,1994,159.3314,55.85417,-0.0990820879986026,0.143387633978044,0.983660455646132
"474","GOA","Perryville",1994,126000,246348,1995,159.3314,55.85417,0.0442712381662468,-0.48799250299162,-0.696885187690045
"475","GOA","Perryville",1995,134600,121831,1996,159.3314,55.85417,0.0658295128995583,-0.39873507442581,-0.279099818293196
"476","GOA","Perryville",1996,132000,54696,1997,159.3314,55.85417,1.99501869029783,0.322396547188567,-0.518370330558423
"477","GOA","Perryville",1997,152800,82760,1998,159.3314,55.85417,0.377689584477358,0.787940707487218,1.16316342493556
"478","GOA","Perryville",1998,214500,32137,1999,159.3314,55.85417,-0.740193885767435,-0.164182672264143,0.412717990038879
"479","GOA","Perryville",1999,117300,66247,2000,159.3314,55.85417,-0.136978713897155,-0.195308462254326,-0.741083334567166
"480","GOA","Perryville",2000,51900,38492,2001,159.3314,55.85417,0.334913203575675,-0.178216166646019,0.350466410058514
"481","GOA","Perryville",2001,67800,61316,2002,159.3314,55.85417,0.747120146459579,0.588585531883119,-0.706898743350551
"482","GOA","Perryville",2002,32020,29000,2003,159.3314,55.85417,1.1120711140535,1.01414319047334,1.88406980711679
"483","GOA","Perryville",2003,64331,122615,2004,159.3314,55.85417,1.30586258944894,0.224816435197923,0.144216573829882
"484","GOA","Perryville",2004,38492,92164,2005,159.3314,55.85417,1.81582713793175,0.143462462958788,0.305416296565964
"485","GOA","Perryville",2005,61250,39192,2006,159.3314,55.85417,-0.150179316792782,-0.445913359838735,-0.0184913706483889
"486","GOA","Perryville",2006,29000,85393,2007,159.3314,55.85417,0.391461315549491,-0.930206318584605,-0.873335349029081
"487","GOA","Perryville",2007,122280,71994,2008,159.3314,55.85417,-0.329196531038543,-1.04985647697219,-0.987077288140129
"488","GOA","W Chig",1962,83100,85800,1963,158.6756,56.06667,0.0338269655202102,0.638923121369322,0.551336506033977
"489","GOA","W Chig",1963,10000,57600,1964,158.6756,56.06667,-0.93742288985707,-0.245561864557576,0.726509736704668
"490","GOA","W Chig",1964,37000,99700,1965,158.6756,56.06667,-0.779859706687108,-0.801871072405926,-1.21763346581982
"491","GOA","W Chig",1965,25000,64400,1966,158.6756,56.06667,-0.840912764891024,-0.514864479723601,-0.386108678992033
"492","GOA","W Chig",1966,12000,189300,1967,158.6756,56.06667,0.387064083696523,-0.418077916267335,-0.643620280455169
"493","GOA","W Chig",1967,24000,361600,1968,158.6756,56.06667,0.455923512871055,-0.799326360814678,-0.192535552079502
"494","GOA","W Chig",1968,9600,77500,1969,158.6756,56.06667,-0.0521379434755564,-0.439337752225281,-1.40611716954985
"495","GOA","W Chig",1969,27600,35600,1970,158.6756,56.06667,-0.978555838602043,0.03058559987898,0.527441665099292
"496","GOA","W Chig",1970,49700,42600,1971,158.6756,56.06667,-2.2127803914924,-1.16297444509851,-0.466270465341332
"497","GOA","W Chig",1971,184100,44200,1972,158.6756,56.06667,-1.39733967102425,-1.46652375232966,-1.85967842485568
"498","GOA","W Chig",1972,59000,88100,1973,158.6756,56.06667,-1.28636364873946,-1.08723540894114,-1.07336907980364
"499","GOA","W Chig",1973,35600,158400,1974,158.6756,56.06667,0.463261886979065,-0.8390513336417,-1.10110173807864
"500","GOA","W Chig",1974,39400,73300,1975,158.6756,56.06667,-1.23210136064115,-0.856729322074058,-0.577000929204763
"501","GOA","W Chig",1975,43400,124800,1976,158.6756,56.06667,-0.849324471737419,-0.361970354056221,-1.13645771494335
"502","GOA","W Chig",1976,55000,148368,1977,158.6756,56.06667,1.22656655740541,-0.0968379969740086,0.412517006830911
"503","GOA","W Chig",1977,70400,291879,1978,158.6756,56.06667,-0.848217787274982,-0.231985883798913,-0.606193000778928
"504","GOA","W Chig",1978,27300,288699,1979,158.6756,56.06667,0.758896035242445,0.183533117303923,0.142221233181101
"505","GOA","W Chig",1979,42500,122059,1980,158.6756,56.06667,-1.09719642619759,0.260006088712998,0.224845001426745
"506","GOA","W Chig",1980,56500,99164,1981,158.6756,56.06667,0.750607143545001,0.216952627063857,0.295167175999252
"507","GOA","W Chig",1981,70300,45304,1982,158.6756,56.06667,-1.41944111547274,0.252767402092087,0.138738078128462
"508","GOA","W Chig",1982,35400,79370,1983,158.6756,56.06667,0.771403139257095,0.67332523500686,0.366796726055712
"509","GOA","W Chig",1983,20100,106598,1984,158.6756,56.06667,0.962527994217949,0.928761436570597,0.979853743958008
"510","GOA","W Chig",1984,73800,130130,1985,158.6756,56.06667,-0.741701743032489,0.383972438619913,0.877669129183186
"511","GOA","W Chig",1985,34600,7400,1986,158.6756,56.06667,-0.741719408492755,0.669984370586051,-0.109724251943359
"512","GOA","W Chig",1986,5300,120403,1987,158.6756,56.06667,0.136593635051633,1.08171837972241,1.44969299311546
"513","GOA","W Chig",1987,19700,136703,1988,158.6756,56.06667,0.0192151140382721,0.145594629805578,0.713743766329364
"514","GOA","W Chig",1988,27400,118766,1989,158.6756,56.06667,0.468329857771416,-0.312403456518694,-0.422554506718208
"515","GOA","W Chig",1989,7400,39045,1990,158.6756,56.06667,0.20512356525108,-0.365865093523539,-0.20225240631918
"516","GOA","W Chig",1990,28800,117116,1991,158.6756,56.06667,-0.214176690249687,-0.0657616590892384,-0.529477780727899
"517","GOA","W Chig",1991,38100,203973,1992,158.6756,56.06667,-0.274439637081947,0.118718613728388,0.397954462549422
"518","GOA","W Chig",1992,53300,80803,1993,158.6756,56.06667,0.614306291501105,0.411571610276743,-0.160517235092646
"519","GOA","W Chig",1993,14000,76780,1994,158.6756,56.06667,-0.090689889416572,0.143387633978044,0.983660455646132
"520","GOA","W Chig",1994,23000,72025,1995,158.6756,56.06667,-0.029921686517606,-0.48799250299162,-0.696885187690045
"521","GOA","W Chig",1995,45700,53389,1996,158.6756,56.06667,0.0691659509996657,-0.39873507442581,-0.279099818293196
"522","GOA","W Chig",1996,44500,47523,1997,158.6756,56.06667,2.03692877436159,0.322396547188567,-0.518370330558423
"523","GOA","W Chig",1997,60500,72966,1998,158.6756,56.06667,0.346446067034889,0.787940707487218,1.16316342493556
"524","GOA","W Chig",1998,30600,57419,1999,158.6756,56.06667,-0.7493614838332,-0.164182672264143,0.412717990038879
"525","GOA","W Chig",1999,16300,78933,2000,158.6756,56.06667,-0.173368468909559,-0.195308462254326,-0.741083334567166
"526","GOA","W Chig",2000,12700,3100,2001,158.6756,56.06667,0.315924712227409,-0.178216166646019,0.350466410058514
"527","GOA","W Chig",2001,35500,23054,2002,158.6756,56.06667,0.684454207293411,0.588585531883119,-0.706898743350551
"528","GOA","W Chig",2002,17082,55096,2003,158.6756,56.06667,1.09642429416663,1.01414319047334,1.88406980711679
"529","GOA","W Chig",2003,39050,73443,2004,158.6756,56.06667,1.33037632782559,0.224816435197923,0.144216573829882
"530","GOA","W Chig",2004,3100,109318,2005,158.6756,56.06667,1.83432634472556,0.143462462958788,0.305416296565964
"531","GOA","W Chig",2005,22000,125431,2006,158.6756,56.06667,-0.177293230627234,-0.445913359838735,-0.0184913706483889
"532","GOA","W Chig",2006,6000,224311,2007,158.6756,56.06667,0.368685471909515,-0.930206318584605,-0.873335349029081
"533","GOA","W Chig",2007,26500,84363,2008,158.6756,56.06667,-0.329714994586656,-1.04985647697219,-0.987077288140129
"534","GOA","Central Chig",1962,40400,30900,1963,157.9933,56.59639,0.0338269655202102,0.638923121369322,0.551336506033977
"535","GOA","Central Chig",1963,34000,27100,1964,157.9933,56.59639,-0.93742288985707,-0.245561864557576,0.726509736704668
"536","GOA","Central Chig",1964,24200,18700,1965,157.9933,56.59639,-0.779859706687108,-0.801871072405926,-1.21763346581982
"537","GOA","Central Chig",1965,19200,9700,1966,157.9933,56.59639,-0.840912764891024,-0.514864479723601,-0.386108678992033
"538","GOA","Central Chig",1966,10000,52000,1967,157.9933,56.59639,0.387064083696523,-0.418077916267335,-0.643620280455169
"539","GOA","Central Chig",1967,17200,42800,1968,157.9933,56.59639,0.455923512871055,-0.799326360814678,-0.192535552079502
"540","GOA","Central Chig",1968,14500,15800,1969,157.9933,56.59639,-0.0521379434755564,-0.439337752225281,-1.40611716954985
