"","region","full.stock","brood.yr","spawners","recruits","entry.yr","long","lat","loc.sst","w.sst.2","w.sst.1"
"800","EBS","Moses-Norton.O",1967,3587,90032,1968,161.78,65.748,-0.14817866192569,-0.307175765956881,-0.281586232072017
"801","EBS","Moses-Norton.E",1968,129052,383214,1969,161.78,65.748,-0.150728543743427,-0.248752073713991,-0.332765299841745
"802","EBS","Moses-Norton.O",1969,69471,26194,1970,161.78,65.748,-0.366213903116976,-0.251463016154099,-0.164738847586236
"803","EBS","Moses-Norton.E",1970,364661,149742,1971,161.78,65.748,-0.317388945996437,-0.580747783082661,-0.338187184721962
"804","EBS","Moses-Norton.O",1971,24134,91535,1972,161.78,65.748,-0.0794345625406987,-0.617908578076864,-0.82330838144336
"805","EBS","Moses-Norton.E",1972,138495,216978,1973,161.78,65.748,-0.340500777717334,-0.315701807249099,-0.412508774710368
"806","EBS","Moses-Norton.O",1973,79277,118098,1974,161.78,65.748,0.329489359500507,-0.253472150622756,-0.21889483978783
"807","EBS","Moses-Norton.E",1974,201104,66512,1975,161.78,65.748,-0.267040422848976,-0.495426822293941,-0.288049461457682
"808","EBS","Moses-Norton.O",1975,111181,70687,1976,161.78,65.748,-0.0630011933302169,-0.34093116984064,-0.7028041831302
"809","EBS","Moses-Norton.E",1976,51927,144695,1977,161.78,65.748,0.0063070157835152,0.0609913339819446,0.0209418434489207
"810","EBS","Moses-Norton.O",1977,57184,232441,1978,161.78,65.748,0.318838559219925,0.348101440298106,0.101040824514968
"811","EBS","Moses-Norton.E",1978,93325,1121189,1979,161.78,65.748,0.327337713968112,0.419469357549617,0.595162056081244
"812","EBS","Moses-Norton.O",1979,178616,602910,1980,161.78,65.748,0.15730492455819,0.106142864298593,0.24377665901799
"813","EBS","Moses-Norton.E",1980,1111200,710950,1981,161.78,65.748,0.153388365710679,0.0614850529705607,-0.031490930420804
"814","EBS","Moses-Norton.O",1981,567472,318704,1982,161.78,65.748,0.0436524106563598,-0.00123163033527915,0.154461036361925
"815","EBS","Moses-Norton.E",1982,692181,1317728,1983,161.78,65.748,-0.0308399488267175,0.0728723608380169,-0.156924297032484
"816","EBS","Moses-Norton.O",1983,297742,33376,1984,161.78,65.748,-0.175886877012503,0.506408805799966,0.302669018708517
"817","EBS","Moses-Norton.E",1984,1288531,529448,1985,161.78,65.748,-0.114699004316688,0.514387072839944,0.710148592891414
"818","EBS","Moses-Norton.O",1985,31537,6731,1986,161.78,65.748,0.301443169033691,0.47260432349385,0.318625552788473
"819","EBS","Moses-Norton.E",1986,513613,430553,1987,161.78,65.748,-0.391716146451743,0.441914617054069,0.626583094199228
"820","EBS","Moses-Norton.O",1987,6147,27487,1988,161.78,65.748,-0.0146354267300257,0.104100554312731,0.25724613990891
"821","EBS","Moses-Norton.E",1988,415101,629097,1989,161.78,65.748,0.365942521958853,0.00217444644116692,-0.0490450312834485
"822","EBS","Moses-Norton.O",1989,27487,203064,1990,161.78,65.748,0.216328652691666,0.0746098976711529,0.0533939241657823
"823","EBS","Moses-Norton.E",1990,628596,922363,1991,161.78,65.748,0.0601629292597558,0.18305372795402,0.0958258711765235
"824","EBS","Moses-Norton.O",1991,199509,77301,1992,161.78,65.748,-0.704860301597273,0.0733334377500449,0.270281584731517
"825","EBS","Moses-Norton.E",1992,916211,245803,1993,161.78,65.748,0.312471936649228,0.213844452762052,-0.123614709231427
"826","EBS","Moses-Norton.O",1993,75285,48351,1994,161.78,65.748,0.00364658269176894,0.184595015646213,0.551303614755531
"827","EBS","Moses-Norton.E",1994,230409,1342124,1995,161.78,65.748,-0.0179116010544491,0.10189591332055,-0.182113583463105
"828","EBS","Moses-Norton.O",1995,39829,47405,1996,161.78,65.748,0.370133159164511,0.306919305344678,0.385905410104206
"829","EBS","Moses-Norton.E",1996,1260144,1076132,1997,161.78,65.748,0.174661162444446,0.236619973820014,0.227933200585151
"830","EBS","Moses-Norton.O",1997,44296,7905,1998,161.78,65.748,-0.251696121139072,0.142142876540685,0.245306747054877
"831","EBS","Moses-Norton.E",1998,921563,804780,1999,161.78,65.748,-0.348608407315895,-0.303246807229634,0.0389790060264935
"832","EBS","Moses-Norton.O",1999,4398,15016,2000,161.78,65.748,-0.433441091954826,0.39507809787571,-0.645472620485762
"833","EBS","Moses-Norton.E",2000,750173,312394,2001,161.78,65.748,-0.142664211013783,0.700025757223334,1.43562881623718
"834","EBS","Moses-Norton.O",2001,8423,40107,2002,161.78,65.748,0.441773293222758,0.464050296644746,-0.035577301790514
"835","EBS","Moses-Norton.E",2002,298000,968326,2003,161.78,65.748,0.354541956254075,0.789276984324394,0.963677895080006
"836","EBS","Moses-Norton.O",2003,33399,774122,2004,161.78,65.748,0.29875323623822,0.655435510714151,0.614876073568781
"837","EBS","Moses-Norton.E",2004,960468,139925,2005,161.78,65.748,0.503789127178959,0.263931132208675,0.695994947859521
"838","EBS","Moses-Norton.O",2005,770401,139965,2006,161.78,65.748,0.161889085825874,-0.0301166454057176,-0.168132683442171
"839","EBS","Moses-Norton.E",2006,134709,172136,2007,161.78,65.748,0.11321418295043,-0.0246740229766646,0.107899392630736
"840","EBS","Moses-Norton.O",2007,136575,250217,2008,161.78,65.748,0.0337110558199933,-0.373101938162488,-0.157247438584065
"841","EBS","Moses-Norton.E",2008,144224,59312,2009,161.78,65.748,0.221085485364066,-0.36967847441392,-0.588956437740911
"842","EBS","Moses-Norton.O",2009,245594,28123,2010,161.78,65.748,-0.0512704989420168,-0.0742274333296133,-0.150400511086929
